,Unnamed: 0.1,Unnamed: 0,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
613,191.0,104645.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-04-30,161473,23246,91094,  -10331,   -4694,   -8525
614,192.0,104646.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-04-23,171804,27940,99619,     693,    1937,   -2297
615,193.0,104647.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-04-16,171111,26003,101916,    9250,    1947,    6727
616,194.0,104648.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-04-09,161861,24056,95189,   -1289,   -2156,    4433
617,195.0,104649.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-04-02,163150,26212,90756,    2303,     -74,    1825
618,196.0,104650.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-03-26,160847,26286,88931, -148123,  -13131,  -15817
619,197.0,104651.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-03-19,308970,39417,104748,   59820,    2397,   14331
620,198.0,104652.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-03-12,249150,37020,90417,   28088,   -2544,    4190
621,199.0,104653.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-03-05,221062,39564,86227,   25169,   -2607,   22623
622,200.0,104654.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-02-26,195893,42171,63604,   39711,   -3862,   36950
623,201.0,104655.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-02-19,156182,46033,26654,   16073,    6709,   13895
624,202.0,104656.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-02-12,140109,39324,12759,   -1698,   -5214,   -4018
625,203.0,104657.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-02-05,141807,44538,16777,   -3120,   -9377,   -2081
626,204.0,104658.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-29,144927,53915,18858,    3217,  -12310,   10585
627,205.0,104659.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-22,141710,66225,8273,   -3006,   -6874,    3842
628,206.0,104660.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-15,144716,73099,4431,    7402,    2664,   -1999
629,207.0,104661.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2013-01-08,137314,70435,6430,      67,   -3243,   -1322
630,208.0,104662.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-31,137247,73678,7752,   -3718,     901,   -1673
631,209.0,104663.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-24,140965,72777,9425,  -78957,   -8716,    2210
632,210.0,104664.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-18,219922,81493,7215,   41835,    7273,   -4472
633,211.0,104665.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-11,178087,74220,11687,   10744,    7864,    2402
634,212.0,104666.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-12-04,167343,66356,9285,   -3154,   -6307,    -999
635,213.0,104667.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-27,170497,72663,10284,     980,    -230,   -1163
636,214.0,104668.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-20,169517,72893,11447,    1178,   -3042,    1631
637,215.0,104669.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-13,168339,75935,9816,    1917,   -6947,    1696
638,216.0,104670.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-11-06,166422,82882,8120,    -588,   -3424,     585
639,217.0,104671.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-30,167010,86306,7535,  -11092,  -12260,   -1943
640,218.0,104672.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-23,178102,98566,9478,  -11364,   -7803,   -3141
641,219.0,104673.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-16,189466,106369,12619,   -3127,      69,    1947
642,220.0,104674.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-09,192593,106300,10672,   -4302,   -6406,    -858
643,221.0,104675.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-10-02,196895,112706,11530,  -13171,  -10937,   -6767
644,222.0,104676.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-25,210066,123643,18297,  -86933,   -3045,    3490
645,223.0,104677.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-18,296999,126688,14807,   42401,   10142,     121
646,224.0,104678.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-11,254598,116546,14686,   83320,   27237,   -8068
647,225.0,104679.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-09-04,171278,89309,22754,    7436,    2670,   -2949
648,226.0,104680.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-28,163842,86639,25703,   13432,   10631,     562
649,227.0,104681.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-21,150410,76008,25141,   26752,   22114,    -160
650,228.0,104682.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-14,123658,53894,25301,   14400,   10704,    1233
651,229.0,104683.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-07,109258,43190,24068,    8176,   12538,    5865
652,230.0,104684.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-31,101082,30652,18203,   -9980,     957,  -13924
653,231.0,104685.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-24,111062,29695,32127,    7099,    6067,    7291
654,232.0,104686.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-17,103963,23628,24836,    3357,   -1045,    4501
655,233.0,104687.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-10,100606,24673,20335,    7446,    1750,    6110
656,234.0,104688.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-03,93160,22923,14225,   -2661,   -4855,   -4276
657,235.0,104689.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-26,95821,27778,18501,  -35850,     -30,   -1106
658,236.0,104690.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-19,131671,27808,19607,   -3366,   -3500,   -2081
659,237.0,104691.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-12,135037,31308,21688,   -2354,   -8251,   -2965
660,238.0,104692.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-05,137391,39559,24653,   10765,   -9234,    9945
661,239.0,104693.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-29,126626,48793,14708,   -4366,   -8784,   -4314
662,240.0,104694.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-22,130992,57577,19022,   -9181,   -8709,    3741
663,241.0,104695.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-15,140173,66286,15281,   -8242,   -3628,    5462
664,242.0,104696.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-08,148415,69914,9819,  -14621,  -14544,   -4416
665,243.0,104697.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-01,163036,84458,14235,   28137,   21430,   -4569
666,244.0,104698.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-24,134899,63028,18804,    6058,    4709,   -1487
667,245.0,104699.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-17,128841,58319,20291,   15008,   10327,     266
668,246.0,104700.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-10,113833,47992,20025,  -12500,   -9299,   -7779
669,247.0,104701.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-03,126333,57291,27804,    3712,    3859,   -1891
670,248.0,104702.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-27,122621,53432,29695,  -67249,   -9336,    9242
671,249.0,104703.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-20,189870,62768,20453,   17014,    3220,  -12374
672,250.0,104704.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-13,172856,59548,32827,   26085,    3642,    2953
673,251.0,104705.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-06,146771,55906,29874,   10218,    5143,    1591
674,252.0,104706.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-28,136553,50763,28283,    7304,    2979,   -5389
675,253.0,104707.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-21,129249,47784,33672,    6353,    9319,    4773
676,254.0,104708.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-14,122896,38465,28899,     -59,    1400,   -5982
677,255.0,104709.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-07,122955,37065,34881,    3685,    6925,  -14668
678,256.0,104710.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-31,119270,30140,49549,    2106,     368,     868
679,257.0,104711.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-24,117164,29772,48681,   -5937,    4654,   -5167
680,258.0,104712.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-17,123101,25118,53848,    2104,    2079,    2160
681,259.0,104713.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-10,120997,23039,51688,    1234,   -4626,     652
682,260.0,104714.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-03,119763,27665,51036,    1028,    -467,    1092
683,261.0,104715.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-27,118735,28132,49944,  -55519,    6704,    1648
684,262.0,104716.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-20,174254,21428,48296,     825,  -14359,    -876
685,263.0,104717.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-13,173429,35787,49172,   23103,    4765,   -2021
686,264.0,104718.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-06,150326,31022,51193,    7095,     953,   -5745
687,265.0,104719.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-29,143231,30069,56938,   14080,    1028,    5753
688,266.0,104720.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-22,129151,29041,51185,    5184,     222,    5151
689,267.0,104721.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-15,123967,28819,46034,    1898,     816,    2463
690,268.0,104722.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-08,122069,28003,43571,    2228,     583,    1331
691,269.0,104723.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-01,119841,27420,42240,    -346,    2052,   -1051
692,270.0,104724.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-25,120187,25368,43291,   -2887,    2025,   -4847
693,271.0,104725.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-18,123074,23343,48138,     129,    -579,    -697
694,272.0,104726.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-11,122945,23922,48835,   19212,    1209,   10440
695,273.0,104727.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-04,103733,22713,38395,   17587,    1393,   -3475
696,274.0,104728.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-27,86146,21320,41870,  -36911,     898,   15990
697,275.0,104729.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-20,123057,20422,25880,    5654,    3085,    2240
698,276.0,104730.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-13,117403,17337,23640,    8213,   -1104,    7280
699,277.0,104731.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-06,109190,18441,16360,    1953,   -6382,    5476
700,278.0,104732.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-30,107237,24823,10884,    2565,    1455,   -3680
701,279.0,104733.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-23,104672,23368,14564,    1163,     215,   -4468
702,280.0,104734.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-16,103509,23153,19032,  -15464,  -15719,    3864
703,281.0,104735.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-09,118973,38872,15168,  -14177,  -18610,   -1277
704,282.0,104736.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-02,133150,57482,16445,    4343,    4598,    -298
705,283.0,104737.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-26,128807,52884,16743,    4088,     261,   -8116
706,284.0,104738.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-19,124719,52623,24859,   13095,   13088,     658
707,285.0,104739.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-12,111624,39535,24201,    5657,    8189,    -324
708,286.0,104740.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-05,105967,31346,24525,   13607,    9450,     766
709,287.0,104741.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-28,92360,21896,23759,    4455,    1913,    5980
710,288.0,104742.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-21,87905,19983,17779,  -54267,  -13763,    2888
711,289.0,104743.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-14,142172,33746,14891,   13062,    1115,   -4218
712,290.0,104744.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-07,129110,32631,19109,    3456,   -3026,    9854
713,291.0,104745.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-31,125654,35657,9255,    5409,    4438,    -687
714,292.0,104746.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-24,120245,31219,9942,   -3141,   -4789,     225
715,293.0,104747.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-17,123386,36008,9717,    1908,   -6690,    4222
716,294.0,104748.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-10,121478,42698,5495,  -18441,  -17165,    -327
717,295.0,104749.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-03,139919,59863,5822,     980,   -1630,    3392
718,296.0,104750.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-26,138939,61493,2430,   -3022,   -5996,     -24
719,297.0,104751.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-19,141961,67489,2454,     -61,    1135,    -159
720,298.0,104752.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-12,142022,66354,2613,    3765,   -2522,   -1233
721,299.0,104753.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-05,138257,68876,3846,   19129,   15990,    2205
722,300.0,104754.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-29,119128,52886,1641,     686,    3164,   -2104
723,301.0,104755.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-22,118442,49722,3745,  -70715,  -11067,     -53
724,302.0,104756.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-15,189157,60789,3798,   14442,  -20464,      89
725,303.0,104757.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-08,174715,81253,3709,   26301,    2888,   -1829
726,304.0,104758.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-01,148414,78365,5538,    7804,    5591,    1112
727,305.0,104759.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-22,140610,72774,4426,    -212,   -4244,    -502
728,306.0,104760.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-15,140822,77018,4928,    -782,    4119,  -28181
729,307.0,104761.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-08,141604,72899,33109,   22116,   17713,   11737
730,308.0,104762.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-01,119488,55186,21372,    1589,    1111,    -984
731,309.0,104763.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-25,117899,54075,22356,  -10286,  -13539,   -1203
732,310.0,104764.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-18,128185,67614,23559,   -1295,   -3258,     444
733,311.0,104765.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-11,129480,70872,23115,    8722,    5451,   -3958
734,312.0,104766.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-04,120758,65421,27073,    7535,    7279,    3718
735,313.0,104767.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-28,113223,58142,23355,   21929,   18477,    8638
736,314.0,104768.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-21,91294,39665,14717,  -50997,   -5175,    3273
737,315.0,104769.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-14,142291,44840,11444,   27292,   -2163,   -1837
738,316.0,104770.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-07,114999,47003,13281,   14754,   16004,    1437
739,317.0,104771.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-30,100245,30999,11844,   -5197,   -5798,   -2454
740,318.0,104772.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-23,105442,36797,14298,  -19145,  -21593,   -5651
741,319.0,104773.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-16,124587,58390,19949,   -4123,   -4143,   -5246
742,320.0,104774.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-09,128710,62533,25195,   23901,   20643,    6670
743,321.0,104775.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-02,104809,41890,18525,    2540,    4088,     598
744,322.0,104776.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-26,102269,37802,17927,  -10522,  -10050,     815
745,323.0,104777.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-19,112791,47852,17112,  -11060,  -15431,   -2385
746,324.0,104778.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-12,123851,63283,19497,    3806,     374,    -734
747,325.0,104779.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-05,120045,62909,20231,   18785,   19831,    5023
748,326.0,104780.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-28,101260,43078,15208,    -264,   -3907,   -1962
749,327.0,104781.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-21,101524,46985,17170,   -9422,   17928,    5808
750,328.0,104782.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-14,110946,29057,11362,    3568,    1323,  -15920
751,329.0,104783.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-07,107378,27734,27282,    -625,     777,   -4439
752,330.0,104784.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-31,108003,26957,31721,   13027,    2068,   22979
753,331.0,104785.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-24,94976,24889,8742,      68,   -9557,    3810
754,332.0,104786.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-17,94908,34446,4932,  -10635,  -12170,    -505
755,333.0,104787.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-10,105543,46616,5437,    6281,    6281,    -716
756,334.0,104788.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-03,99262,40335,6153,   14141,   13290,    2976
757,335.0,104789.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-27,85121,27045,3177,    1804,    3306,   -4138
758,336.0,104790.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-20,83317,23739,7315,   -4077,   -4213,    1401
759,337.0,104791.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-13,87394,27952,5914,   -5171,    -597,  -14541
760,338.0,104792.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-06,92565,28549,20455,    4104,   -3026,    4774
761,339.0,104793.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-29,88461,31575,15681,    2064,   -6924,    3535
762,340.0,104794.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-22,86397,38499,12146,  -41522,    1039,    2040
763,341.0,104795.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-15,127919,37460,10106,    6481,     685,   -4159
764,342.0,104796.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-08,121438,36775,14265,    3988,    -487,    -843
765,343.0,104797.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-01,117450,37262,15108,   -5192,   -2851,   -1133
766,344.0,104798.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-25,122642,40113,16241,   -2310,  -13141,    7872
767,345.0,104799.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-18,124952,53254,8369,    2860,   -4756,     813
768,346.0,104800.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-11,122092,58010,7556,  -15089,   -7421,   -5863
769,347.0,104801.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-04,137181,65431,13419,   -7010,   -6935,     251
770,348.0,104802.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-27,144191,72366,13168,   -5169,  -10298,     160
771,349.0,104803.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-20,149360,82664,13008,   -4041,   -5254,   -4435
772,350.0,104804.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-13,153401,87918,17443,    1864,    -963,   -2126
773,351.0,104805.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-06,151537,88881,19569,    -596,     286,    1270
774,352.0,104806.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-30,152133,88595,18299,    -752,   -1683,    1048
775,353.0,104807.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-23,152885,90278,17251,  -27299,    9296,    5909
776,354.0,104808.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-16,180184,80982,11342,   41193,    9632,    1391
777,355.0,104809.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-09,138991,71350,9951,   29474,   24180,    1070
778,356.0,104810.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-02,109517,47170,8881,    8888,    6946,   -2922
779,357.0,104811.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-23,100629,40224,11803,    7299,    5198,     232
780,358.0,104812.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-16,93330,35026,11571,    9013,   10741,   -3851
781,359.0,104813.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-09,84317,24285,15422,    1625,   -1354,    5138
782,360.0,104814.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-02,82692,25639,10284,   -8683,  -10020,     434
783,361.0,104815.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-26,91375,35659,9850,  -28896,  -22389,   -1395
784,362.0,104816.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-19,120271,58048,11245,    2961,   -2171,    -279
785,363.0,104817.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-12,117310,60219,11524,    9756,    8483,     -16
786,364.0,104818.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-05,107554,51736,11540,    6397,    1279,    1072
787,365.0,104819.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-29,101157,50457,10468,   21734,   19076,    1788
788,366.0,104820.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-22,79423,31381,8680,  -30472,    2016,    4940
789,367.0,104821.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-15,109895,29365,3740,    6677,   -3830,       4
790,368.0,104822.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-08,103218,33195,3736,    5787,   -2769,   -1419
791,369.0,104823.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-01,97431,35964,5155,    8300,    5472,    -684
792,370.0,104824.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-24,89131,30492,5839,   -5110,   -5161,   -6208
793,371.0,104825.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-17,94241,35653,12047,    8322,    5485,    3863
794,372.0,104826.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-09,85919,30168,8184,    3023,    2306,    3691
795,373.0,104827.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-03,82896,27862,4493,  -16739,  -13399,   -1313
796,374.0,104828.0,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-27,99635,41261,5806,  -11609,  -11428,   -3346
