,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Open Interest (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All)
364,SILVER - COMMODITY EXCHANGE INC.,2010-01-05,125391,44312,4813,    1057,    2426,    1648
365,SILVER - COMMODITY EXCHANGE INC.,2009-12-29,124334,41886,3165,    2040,    -642,     315
366,SILVER - COMMODITY EXCHANGE INC.,2009-12-22,122294,42528,2850,     507,      88,    -913
367,SILVER - COMMODITY EXCHANGE INC.,2009-12-15,121787,42440,3763,   -4212,   -4135,    -276
368,SILVER - COMMODITY EXCHANGE INC.,2009-12-08,125999,46575,4039,   -5900,   -3223,    -560
369,SILVER - COMMODITY EXCHANGE INC.,2009-12-01,131899,49798,4599,   -4263,     928,    1377
370,SILVER - COMMODITY EXCHANGE INC.,2009-11-24,136162,48870,3222,   -6038,    1273,   -3895
371,SILVER - COMMODITY EXCHANGE INC.,2009-11-17,142200,47597,7117,     406,    3735,    1209
372,SILVER - COMMODITY EXCHANGE INC.,2009-11-09,141794,43862,5908,   12554,   -1880,     -36
373,SILVER - COMMODITY EXCHANGE INC.,2009-11-03,129240,45742,5944,   -3603,   -5272,    -930
374,SILVER - COMMODITY EXCHANGE INC.,2009-10-27,132843,51014,6874,   -2613,   -4726,    -728
375,SILVER - COMMODITY EXCHANGE INC.,2009-10-20,135456,55740,7602,    -559,     208,     345
376,SILVER - COMMODITY EXCHANGE INC.,2009-10-13,136015,55532,7257,    4214,     918,     -57
377,SILVER - COMMODITY EXCHANGE INC.,2009-10-06,131801,54614,7314,    3106,    -352,    -242
378,SILVER - COMMODITY EXCHANGE INC.,2009-09-29,128695,54966,7556,     511,   -1790,   -1966
379,SILVER - COMMODITY EXCHANGE INC.,2009-09-22,128184,56756,9522,    4311,    1761,     996
380,SILVER - COMMODITY EXCHANGE INC.,2009-09-15,123873,54995,8526,    7452,    6310,     743
381,SILVER - COMMODITY EXCHANGE INC.,2009-09-08,116421,48685,7783,    9750,    6441,     -32
382,SILVER - COMMODITY EXCHANGE INC.,2009-09-01,106671,42244,7815,    5132,    6577,    1278
383,SILVER - COMMODITY EXCHANGE INC.,2009-08-25,101539,35667,6537,   -1988,     529,    -750
384,SILVER - COMMODITY EXCHANGE INC.,2009-08-18,103527,35138,7287,   -1263,   -1443,   -1484
385,SILVER - COMMODITY EXCHANGE INC.,2009-08-11,104790,36581,8771,    5313,    4147,     186
386,SILVER - COMMODITY EXCHANGE INC.,2009-08-04,99477,32434,8585,    1716,    2253,    -270
387,SILVER - COMMODITY EXCHANGE INC.,2009-07-28,97761,30181,8855,    -508,    1830,    -956
388,SILVER - COMMODITY EXCHANGE INC.,2009-07-21,98269,28351,9811,   -1393,    -339,    2206
389,SILVER - COMMODITY EXCHANGE INC.,2009-07-14,99662,28690,7605,    -714,    -951,    2090
390,SILVER - COMMODITY EXCHANGE INC.,2009-07-07,100376,29641,5515,   -4218,    -592,      60
391,SILVER - COMMODITY EXCHANGE INC.,2009-06-30,104594,30233,5455,   -1105,    -605,     822
392,SILVER - COMMODITY EXCHANGE INC.,2009-06-23,105699,30838,4633,    1718,   -3038,     152
393,SILVER - COMMODITY EXCHANGE INC.,2009-06-16,103981,33876,4481,   -2466,   -2454,    -965
394,SILVER - COMMODITY EXCHANGE INC.,2009-06-09,106447,36330,5446,    1461,     541,   -1675
395,SILVER - COMMODITY EXCHANGE INC.,2009-06-02,104986,35789,7121,    6866,    1807,    1173
396,SILVER - COMMODITY EXCHANGE INC.,2009-05-26,98120,33982,5948,    2041,    -207,     -16
397,SILVER - COMMODITY EXCHANGE INC.,2009-05-19,96079,34189,5964,    -467,    1757,   -1968
398,SILVER - COMMODITY EXCHANGE INC.,2009-05-12,96546,32432,7932,    7069,    5047,    1351
399,SILVER - COMMODITY EXCHANGE INC.,2009-05-05,89477,27385,6581,   -1210,    3264,   -1821
400,SILVER - COMMODITY EXCHANGE INC.,2009-04-28,90687,24121,8402,   -5590,    -395,   -2116
401,SILVER - COMMODITY EXCHANGE INC.,2009-04-21,96277,24516,10518,    1709,      54,    2862
402,SILVER - COMMODITY EXCHANGE INC.,2009-04-14,94568,24462,7656,    1467,   -1736,    -901
403,SILVER - COMMODITY EXCHANGE INC.,2009-04-07,93101,26198,8557,   -1405,   -1034,    1912
404,SILVER - COMMODITY EXCHANGE INC.,2009-03-31,94506,27232,6645,    1359,    -479,    1665
405,SILVER - COMMODITY EXCHANGE INC.,2009-03-24,93147,27711,4980,     351,   -1726,     -42
406,SILVER - COMMODITY EXCHANGE INC.,2009-03-17,92796,29437,5022,     536,   -1112,    -245
407,SILVER - COMMODITY EXCHANGE INC.,2009-03-10,92260,30549,5267,    -791,   -1842,    -439
408,SILVER - COMMODITY EXCHANGE INC.,2009-03-03,93051,32391,5706,   -8578,    1416,     -62
409,SILVER - COMMODITY EXCHANGE INC.,2009-02-24,101629,30975,5768,    2304,      21,    -469
410,SILVER - COMMODITY EXCHANGE INC.,2009-02-17,99325,30954,6237,    3306,     112,    -483
411,SILVER - COMMODITY EXCHANGE INC.,2009-02-10,96019,30842,6720,    2206,    1412,    -295
412,SILVER - COMMODITY EXCHANGE INC.,2009-02-03,93813,29430,7015,    4628,     670,    -787
413,SILVER - COMMODITY EXCHANGE INC.,2009-01-27,89185,28760,7802,    2836,    2097,     205
414,SILVER - COMMODITY EXCHANGE INC.,2009-01-20,86349,26663,7597,     433,     764,      54
415,SILVER - COMMODITY EXCHANGE INC.,2009-01-13,85916,25899,7543,    -872,    -868,     965
416,SILVER - COMMODITY EXCHANGE INC.,2009-01-06,86788,26767,6578,    1476,    -339,    -733
417,SILVER - COMMODITY EXCHANGE INC.,2008-12-30,85312,27106,7311,      93,     289,     734
418,SILVER - COMMODITY EXCHANGE INC.,2008-12-22,85219,26817,6577,   -2165,      80,    -839
419,SILVER - COMMODITY EXCHANGE INC.,2008-12-16,87384,26737,7416,    3908,    2236,    -202
420,SILVER - COMMODITY EXCHANGE INC.,2008-12-09,83476,24501,7618,    1042,     238,    -592
421,SILVER - COMMODITY EXCHANGE INC.,2008-12-02,82434,24263,8210,   -4444,    -652,   -2546
422,SILVER - COMMODITY EXCHANGE INC.,2008-11-25,86878,24915,10756,   -4975,   -4763,     153
423,SILVER - COMMODITY EXCHANGE INC.,2008-11-18,91853,29678,10603,   -2641,   -1235,    -684
424,SILVER - COMMODITY EXCHANGE INC.,2008-11-11,94494,30913,11287,     129,    1898,    -221
425,SILVER - COMMODITY EXCHANGE INC.,2008-11-04,94365,29015,11508,   -1351,    1193,   -1246
426,SILVER - COMMODITY EXCHANGE INC.,2008-10-28,95716,27822,12754,    -157,     718,    -709
427,SILVER - COMMODITY EXCHANGE INC.,2008-10-21,95873,27104,13463,   -2723,   -1036,    2245
428,SILVER - COMMODITY EXCHANGE INC.,2008-10-14,98596,28140,11218,   -1287,    -742,    -565
429,SILVER - COMMODITY EXCHANGE INC.,2008-10-07,99883,28882,11783,   -3929,   -1523,    -286
430,SILVER - COMMODITY EXCHANGE INC.,2008-09-30,103812,30405,12069,    -591,   -3764,    -943
431,SILVER - COMMODITY EXCHANGE INC.,2008-09-23,104403,34169,13012,   -7937,   -3992,   -1648
432,SILVER - COMMODITY EXCHANGE INC.,2008-09-16,112340,38161,14660,   -4063,    -679,     570
433,SILVER - COMMODITY EXCHANGE INC.,2008-09-09,116403,38840,14090,    -225,   -1470,     789
434,SILVER - COMMODITY EXCHANGE INC.,2008-09-02,116628,40310,13301,   -8447,     857,    1432
435,SILVER - COMMODITY EXCHANGE INC.,2008-08-26,125075,39453,11869,   -9953,   -3072,     908
436,SILVER - COMMODITY EXCHANGE INC.,2008-08-19,135028,42525,10961,   -5066,   -3416,    1046
437,SILVER - COMMODITY EXCHANGE INC.,2008-08-12,140094,45941,9915,    6839,    -908,     266
438,SILVER - COMMODITY EXCHANGE INC.,2008-08-05,133255,46849,9649,     401,   -3416,    -772
439,SILVER - COMMODITY EXCHANGE INC.,2008-07-29,132854,50265,10421,   -7235,   -7497,    -381
440,SILVER - COMMODITY EXCHANGE INC.,2008-07-22,140089,57762,10802,   -3297,   -2300,      25
441,SILVER - COMMODITY EXCHANGE INC.,2008-07-15,143386,60062,10777,    7551,     967,    -180
442,SILVER - COMMODITY EXCHANGE INC.,2008-07-08,135835,59095,10957,    5340,    2681,    1032
443,SILVER - COMMODITY EXCHANGE INC.,2008-07-01,130495,56414,9925,    1775,    7219,    -270
444,SILVER - COMMODITY EXCHANGE INC.,2008-06-24,128720,49195,10195,   -2211,    -257,     765
445,SILVER - COMMODITY EXCHANGE INC.,2008-06-17,130931,49452,9430,    2690,   -1807,    -908
446,SILVER - COMMODITY EXCHANGE INC.,2008-06-10,128241,51259,10338,    5041,     161,    1193
447,SILVER - COMMODITY EXCHANGE INC.,2008-06-03,123200,51098,9145,   -3383,   -4649,   -1764
448,SILVER - COMMODITY EXCHANGE INC.,2008-05-27,126583,55747,10909,     745,    1520,    -249
449,SILVER - COMMODITY EXCHANGE INC.,2008-05-20,125838,54227,11158,    3036,    4771,    1743
450,SILVER - COMMODITY EXCHANGE INC.,2008-05-13,122802,49456,9415,    1745,     677,    1815
451,SILVER - COMMODITY EXCHANGE INC.,2008-05-06,121057,48779,7600,   -5447,    -199,    1179
452,SILVER - COMMODITY EXCHANGE INC.,2008-04-29,126504,48978,6421,  -26730,    1430,     195
453,SILVER - COMMODITY EXCHANGE INC.,2008-04-22,153234,47548,6226,    4035,     632,    -153
454,SILVER - COMMODITY EXCHANGE INC.,2008-04-15,149199,46916,6379,    3501,    -278,    -879
455,SILVER - COMMODITY EXCHANGE INC.,2008-04-08,145698,47194,7258,     340,    -263,    1065
456,SILVER - COMMODITY EXCHANGE INC.,2008-04-01,145358,47457,6193,   -3560,   -1122,   -2348
457,SILVER - COMMODITY EXCHANGE INC.,2008-03-25,148918,48579,8541,  -11942,  -11365,    -948
458,SILVER - COMMODITY EXCHANGE INC.,2008-03-18,160860,59944,9489,   -1621,      18,     573
459,SILVER - COMMODITY EXCHANGE INC.,2008-03-11,162481,59926,8916,   -4144,   -2285,   -2678
460,SILVER - COMMODITY EXCHANGE INC.,2008-03-04,166625,62211,11594,   -6715,   -1326,    1974
461,SILVER - COMMODITY EXCHANGE INC.,2008-02-26,173340,63537,9620,  -15811,    -196,    -975
462,SILVER - COMMODITY EXCHANGE INC.,2008-02-19,189151,63733,10595,    1842,     858,    -290
463,SILVER - COMMODITY EXCHANGE INC.,2008-02-12,187309,62875,10885,    2632,    4068,    1828
464,SILVER - COMMODITY EXCHANGE INC.,2008-02-05,184677,58807,9057,    1621,    1124,   -2514
465,SILVER - COMMODITY EXCHANGE INC.,2008-01-29,183056,57683,11571,    3694,    -821,    -345
466,SILVER - COMMODITY EXCHANGE INC.,2008-01-22,179362,58504,11916,    1818,    2635,    -936
467,SILVER - COMMODITY EXCHANGE INC.,2008-01-15,177544,55869,12852,    9036,    4095,    2161
468,SILVER - COMMODITY EXCHANGE INC.,2008-01-08,168508,51774,10691,   15620,    8324,    2369
469,SILVER - COMMODITY EXCHANGE INC.,2007-12-31,152888,43450,8322,    1935,    3140,    -498
470,SILVER - COMMODITY EXCHANGE INC.,2007-12-24,150953,40310,8820,    2796,    2076,   -3291
471,SILVER - COMMODITY EXCHANGE INC.,2007-12-18,148157,38234,12111,     235,   -4020,     877
472,SILVER - COMMODITY EXCHANGE INC.,2007-12-11,147922,42254,11234,    9794,    2845,     193
473,SILVER - COMMODITY EXCHANGE INC.,2007-12-04,138128,39409,11041,   -6473,   -3029,    -523
474,SILVER - COMMODITY EXCHANGE INC.,2007-11-27,144601,42438,11564,   -2251,   -1912,   -3238
475,SILVER - COMMODITY EXCHANGE INC.,2007-11-20,146852,44350,14802,     647,   -1601,      78
476,SILVER - COMMODITY EXCHANGE INC.,2007-11-13,146205,45951,14724,   -3915,   -2371,     479
477,SILVER - COMMODITY EXCHANGE INC.,2007-11-06,150120,48322,14245,   16602,    4100,     512
478,SILVER - COMMODITY EXCHANGE INC.,2007-10-30,133518,44222,13733,   10676,    3404,    1435
479,SILVER - COMMODITY EXCHANGE INC.,2007-10-23,122842,40818,12298,   -1938,   -1118,    -742
480,SILVER - COMMODITY EXCHANGE INC.,2007-10-16,124780,41936,13040,    4302,     658,      11
481,SILVER - COMMODITY EXCHANGE INC.,2007-10-09,120478,41278,13029,    2980,    1931,     280
482,SILVER - COMMODITY EXCHANGE INC.,2007-10-02,117498,39347,12749,     961,    1499,    -336
483,SILVER - COMMODITY EXCHANGE INC.,2007-09-25,116537,37848,13085,    6787,    9398,   -2156
484,SILVER - COMMODITY EXCHANGE INC.,2007-09-18,109750,28450,15241,    1551,    1024,   -1341
485,SILVER - COMMODITY EXCHANGE INC.,2007-09-11,108199,27426,16582,     385,    1461,    -106
486,SILVER - COMMODITY EXCHANGE INC.,2007-09-04,107814,25965,16688,   -3977,     253,     638
487,SILVER - COMMODITY EXCHANGE INC.,2007-08-28,111791,25712,16050,   -6123,   -6895,    3241
488,SILVER - COMMODITY EXCHANGE INC.,2007-08-21,117914,32607,12809,   -4998,   -3596,    3553
489,SILVER - COMMODITY EXCHANGE INC.,2007-08-14,122912,36203,9256,     125,   -3114,   -1121
490,SILVER - COMMODITY EXCHANGE INC.,2007-08-07,122787,39317,10377,    4237,     737,    -834
491,SILVER - COMMODITY EXCHANGE INC.,2007-07-31,118550,38580,11211,    -514,   -4174,     800
492,SILVER - COMMODITY EXCHANGE INC.,2007-07-24,119064,42754,10411,    3518,    2768,   -1635
493,SILVER - COMMODITY EXCHANGE INC.,2007-07-17,115546,39986,12046,   -1178,    -894,   -2356
494,SILVER - COMMODITY EXCHANGE INC.,2007-07-10,116724,40880,14402,    -566,     810,   -1665
495,SILVER - COMMODITY EXCHANGE INC.,2007-07-03,117290,40070,16067,   -2998,    -495,    3354
496,SILVER - COMMODITY EXCHANGE INC.,2007-06-26,120288,40565,12713,   -3964,   -4084,    2760
497,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-06-26,9002,1613,2846,     544,    -114,    1312
498,SILVER - COMMODITY EXCHANGE INC.,2007-06-19,124252,44649,9953,    4669,     475,   -2541
500,SILVER - COMMODITY EXCHANGE INC.,2007-06-12,119583,44174,12494,    4486,    -287,     514
499,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-06-12,8458,1727,1534,.,.,.
501,SILVER - COMMODITY EXCHANGE INC.,2007-06-05,115097,44461,11980,    3355,    3052,   -1737
502,SILVER - COMMODITY EXCHANGE INC.,2007-05-29,111742,41409,13717,    3130,    1603,    -762
503,SILVER - COMMODITY EXCHANGE INC.,2007-05-22,108612,39806,14479,     -86,   -1570,    2859
504,SILVER - COMMODITY EXCHANGE INC.,2007-05-15,108698,41376,11620,    -154,    -214,    -309
505,SILVER - COMMODITY EXCHANGE INC.,2007-05-08,108852,41590,11929,    -256,   -1539,     525
506,SILVER - COMMODITY EXCHANGE INC.,2007-05-01,109108,43129,11404,  -14519,   -5665,    1026
507,SILVER - COMMODITY EXCHANGE INC.,2007-04-24,123627,48794,10378,    1314,    1764,     381
508,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-04-17,10783,2101,1779,.,.,.
509,SILVER - COMMODITY EXCHANGE INC.,2007-04-17,122313,47030,9997,    4309,    3925,     622
510,SILVER - COMMODITY EXCHANGE INC.,2007-04-10,118004,43105,9375,    5884,    3706,    1636
511,SILVER - COMMODITY EXCHANGE INC.,2007-04-03,112120,39399,7739,     772,     956,    1374
512,SILVER - COMMODITY EXCHANGE INC.,2007-03-27,111348,38443,6365,   -1724,     404,    -110
513,SILVER - COMMODITY EXCHANGE INC.,2007-03-20,113072,38039,6475,     344,   -2165,    -445
514,SILVER - COMMODITY EXCHANGE INC.,2007-03-13,112728,40204,6920,   -2684,   -4144,    -388
516,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-03-06,10192,2225,1258,   -1910,   -1643,     951
515,SILVER - COMMODITY EXCHANGE INC.,2007-03-06,115412,44348,7308,   -9837,  -19543,   -2194
517,SILVER - COMMODITY EXCHANGE INC.,2007-02-27,125249,63891,9502,   -1783,    6968,    -993
518,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-02-27,12102,3868,307,    1255,     993,      78
519,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-02-20,10847,2875,229,     216,    -311,     229
520,SILVER - COMMODITY EXCHANGE INC.,2007-02-20,127032,56923,10495,    3436,    2980,     114
521,SILVER - COMMODITY EXCHANGE INC.,2007-02-13,123596,53943,10381,    6989,    4000,    1565
522,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-02-13,10631,3186,0,     642,     233,    -668
523,SILVER - COMMODITY EXCHANGE INC.,2007-02-06,116607,49943,8816,    4287,    2823,     693
524,SILVER - COMMODITY EXCHANGE INC.,2007-01-30,112320,47120,8123,    3836,    4069,     725
525,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-01-30,9989,2953,668,     263,    -382,      -4
526,SILVER - COMMODITY EXCHANGE INC.,2007-01-23,108484,43051,7398,    6654,    3067,     186
527,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-01-23,9726,3335,672,    -107,     531,     141
529,SILVER - COMMODITY EXCHANGE INC.,2007-01-16,101830,39984,7212,     410,    -910,     -50
528,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-01-16,9833,2804,531,     296,     407,    -185
531,SILVER - COMMODITY EXCHANGE INC.,2007-01-09,101420,40894,7262,   -2283,     557,    -794
530,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-01-09,9537,2397,716,   -1441,     103,    -349
532,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2007-01-03,10978,2294,1065,    1130,      23,    -402
533,SILVER - COMMODITY EXCHANGE INC.,2007-01-03,103703,40337,8056,    2562,    -707,    1515
534,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-12-26,9848,2271,1467,   -1137,    -866,    -660
535,SILVER - COMMODITY EXCHANGE INC.,2006-12-26,101141,41044,6541,   -2217,   -2174,     109
536,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-12-19,10985,3137,2127,      63,   -1677,    2127
537,SILVER - COMMODITY EXCHANGE INC.,2006-12-19,103358,43218,6432,   -6726,   -8750,   -1932
538,SILVER - COMMODITY EXCHANGE INC.,2006-12-12,110084,51968,8364,    3245,    2956,    1012
539,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-12-12,10922,4814,0,    -405,     788,    -186
540,SILVER - COMMODITY EXCHANGE INC.,2006-12-05,106839,49012,7352,   -3025,    2917,     301
541,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-12-05,11327,4026,186,    -505,    -519,     186
543,SILVER - COMMODITY EXCHANGE INC.,2006-11-28,109864,46095,7051,   -6511,    1724,     146
542,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-11-28,11832,4545,0,     823,      97,    -195
545,SILVER - COMMODITY EXCHANGE INC.,2006-11-21,116375,44371,6905,   -1111,     737,   -1635
544,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-11-21,11009,4448,195,     328,     147,     195
547,SILVER - COMMODITY EXCHANGE INC.,2006-11-14,117486,43634,8540,    3789,    4850,      73
546,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-11-14,10681,4301,0,.,.,.
548,SILVER - COMMODITY EXCHANGE INC.,2006-11-07,113697,38784,8467,    3460,    2112,    -103
549,SILVER - COMMODITY EXCHANGE INC.,2006-10-31,110237,36672,8570,    1137,    1821,      74
550,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-10-24,9525,2525,551,.,.,.
551,SILVER - COMMODITY EXCHANGE INC.,2006-10-24,109100,34851,8496,    2210,    3418,    -530
552,SILVER - COMMODITY EXCHANGE INC.,2006-10-17,106890,31433,9026,    6586,    3583,     656
553,SILVER - COMMODITY EXCHANGE INC.,2006-10-10,100304,27850,8370,    1337,     548,     281
554,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-10-03,10180,1729,1887,    1046,      44,     945
555,SILVER - COMMODITY EXCHANGE INC.,2006-10-03,98967,27302,8089,   -1305,    -965,   -1711
556,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-09-26,9134,1685,942,    -473,     235,   -1334
557,SILVER - COMMODITY EXCHANGE INC.,2006-09-26,100272,28267,9800,     -42,   -1100,    -486
559,"SILVER, 5000 TROY OZ - CHICAGO BOARD OF TRADE",2006-09-19,9607,1450,2276,.,.,.
558,SILVER - COMMODITY EXCHANGE INC.,2006-09-19,100314,29367,10286,   -1136,   -3559,    -267
560,SILVER - COMMODITY EXCHANGE INC.,2006-09-12,101450,32926,10553,   -6682,   -7994,    -547
561,SILVER - COMMODITY EXCHANGE INC.,2006-09-05,108132,40920,11100,   -4214,    2059,    1700
562,SILVER - COMMODITY EXCHANGE INC.,2006-08-29,112346,38861,9400,   -2531,     -53,      39
563,SILVER - COMMODITY EXCHANGE INC.,2006-08-22,114877,38914,9361,    3519,    2195,     383
564,SILVER - COMMODITY EXCHANGE INC.,2006-08-15,111358,36719,8978,    2895,    -845,     -16
565,SILVER - COMMODITY EXCHANGE INC.,2006-08-08,108463,37564,8994,    9778,    5336,    1105
566,SILVER - COMMODITY EXCHANGE INC.,2006-08-01,98685,32228,7889,    1146,    1086,     569
567,SILVER - COMMODITY EXCHANGE INC.,2006-07-25,97539,31142,7320,   -2415,    -122,    -757
568,SILVER - COMMODITY EXCHANGE INC.,2006-07-18,99954,31264,8077,     403,    -591,     613
569,SILVER - COMMODITY EXCHANGE INC.,2006-07-11,99551,31855,7464,    1677,     635,     245
570,SILVER - COMMODITY EXCHANGE INC.,2006-07-03,97874,31220,7219,  -11150,     474,   -3687
571,SILVER - COMMODITY EXCHANGE INC.,2006-06-27,109024,30746,10906,   -3461,   -1530,    1103
572,SILVER - COMMODITY EXCHANGE INC.,2006-06-20,112485,32276,9803,    -508,    -804,    1191
573,SILVER - COMMODITY EXCHANGE INC.,2006-06-13,112993,33080,8612,     642,     418,   -1116
574,SILVER - COMMODITY EXCHANGE INC.,2006-06-06,112351,32662,9728,    2963,   -2507,     931
575,SILVER - COMMODITY EXCHANGE INC.,2006-05-30,109388,35169,8797,   -1055,     374,     243
576,SILVER - COMMODITY EXCHANGE INC.,2006-05-23,110443,34795,8554,     259,    -624,    -795
577,SILVER - COMMODITY EXCHANGE INC.,2006-05-16,110184,35419,9349,    -784,   -3245,     511
578,SILVER - COMMODITY EXCHANGE INC.,2006-05-09,110968,38664,8838,   -1453,   -2995,   -1610
