As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
1990-09-28,4795,1955,     249,    -666,11379,2840,Bearish Reversal
1990-09-28,17221,8559,     359,   -1527,91807,8662,Bullish
1990-09-14,4546,2621,       0,     154,11950,1925,Bearish
1990-09-14,16862,10086,     260,    1110,91407,6776,Bullish Reversal
1990-08-31,4546,2467,     994,     738,11249,2079,Bearish
1990-08-31,16602,8976,   -3551,    5585,93504,7626,Bullish Reversal
1990-08-15,3552,1729,     -38,    -145,9775,1823,Bearish
1990-08-15,20153,3391,     196,  -11205,101135,16762,Bullish
1990-07-31,19957,14596,   -2970,    2907,100192,5361,Bullish
1990-07-31,3590,1874,    2006,    -407,9755,1716,Bullish
1990-07-13,1584,2281,   -1252,    -845,8621,-697,Bearish Reversal
1990-07-13,22927,11689,     -93,   -1570,98270,11238,Bullish Reversal
1990-06-29,2836,3126,    1024,     654,9855,-290,Bearish
1990-06-29,23020,13259,    3684,     264,102356,9761,Bullish Reversal
1990-06-15,19336,12995,   -5722,   10763,110675,6341,Bullish
1990-06-15,1812,2472,   -2570,      24,8550,-660,Bearish Reversal
1990-05-31,25058,2232,    4607,   -9446,97589,22826,Bullish
1990-05-31,4382,2448,   -1619,   -1553,11042,1934,Bearish Reversal
1990-05-15,6001,4001,    1131,    -191,13375,2000,Bearish
1990-05-15,20451,11678,    1187,   -1060,94790,8773,Bullish Reversal
1990-04-30,4870,4192,     700,    -467,11985,678,Bearish
1990-04-30,19264,12738,   -1046,    4722,96543,6526,Bullish
1990-04-12,4170,4659,    1000,     387,10734,-489,Bearish
1990-04-12,20310,8016,     612,   -4437,92661,12294,Bullish Reversal
1990-03-30,19698,12453,    -799,    -548,98752,7245,Bullish
1990-03-30,3170,4272,       0,     -25,10371,-1102,Bearish
1990-03-15,20497,13001,    1332,    2722,96786,7496,Bullish
1990-03-15,3170,4297,     200,    -484,9987,-1127,Bullish
1990-02-28,2970,4781,   -1000,    -582,9591,-1811,Bearish Reversal
1990-02-28,19165,10279,    -660,    5592,95314,8886,Bearish
1990-02-15,19825,4687,    3787,   -2424,91942,15138,Bullish Reversal
1990-02-15,3970,5363,    2000,    1149,11244,-1393,Bullish
1990-01-31,1970,4214,       0,    -299,9535,-2244,Bearish Reversal
1990-01-31,16038,7111,   -1328,     854,92892,8927,Bullish Reversal
1990-01-15,1970,4513,     807,    1159,10086,-2543,Bearish
1990-01-15,17366,6257,     186,    1884,95260,11109,Bullish
1989-12-29,1163,3354,     193,    -471,8535,-2191,Bearish Reversal
1989-12-29,17180,4373,   -9333,    1064,94843,12807,Bearish
1989-12-15,26513,3309,    -936,     745,94383,23204,Bullish
1989-12-15,970,3825,   -1680,   -1022,8921,-2855,Bearish Reversal
1989-11-30,2650,4847,   -1730,   -1646,10574,-2197,Bearish Reversal
1989-11-30,27449,2564,    6695,     350,90479,24885,Bullish
1989-11-15,20754,2214,    3888,   -6094,89216,18540,Bullish
1989-11-15,4380,6493,    3408,    2630,13210,-2113,Bearish
1989-10-31,16866,8308,     336,   -4465,88762,8558,Bullish
1989-10-31,972,3863,    -575,     -83,8614,-2891,Bearish Reversal
1989-10-13,1547,3946,   -1278,    -345,9255,-2399,Bearish Reversal
1989-10-13,16530,12773,   -1010,    5173,87867,3757,Bullish Reversal
1989-09-29,2825,4291,    -441,     554,10126,-1466,Bearish Reversal
1989-09-29,17540,7600,    2241,   -7069,88111,9940,Bullish
1989-09-15,15299,14669,    1436,     847,84173,630,Bullish
1989-09-15,3266,3737,      73,     230,10260,-471,Bearish
1989-08-31,13863,13822,    1602,    2943,84012,41,Bullish Reversal
1989-08-31,3193,3507,    -343,     119,10038,-314,Bearish
1989-08-15,3536,3388,     544,     143,9907,148,Bearish
1989-08-15,12261,10879,    -304,   -1190,87521,1382,Bullish Reversal
1989-07-31,12565,12069,    1757,    4291,88352,496,Bullish
1989-07-31,2992,3245,    1011,     838,9378,-253,Bullish Reversal
1989-07-14,1981,2407,     132,      92,10510,-426,Bearish
1989-07-14,10808,7778,    -459,   -1305,82030,3030,Bullish Reversal
1989-06-30,1849,2315,    -256,     583,10456,-466,Bearish Reversal
1989-06-30,11267,9083,   -1274,    1587,85789,2184,Bearish Reversal
1989-06-15,12541,7496,   -2703,   -1933,87582,5045,Bullish
1989-06-15,2105,1732,     905,     164,10509,373,Bullish
1989-05-31,1200,1568,     413,    -802,9356,-368,Bearish
1989-05-31,15244,9429,   -2649,   -4363,87166,5815,Bullish Reversal
1989-05-15,17893,13792,     758,    2718,93496,4101,Bullish Reversal
1989-05-15,787,2370,      -8,    -107,8936,-1583,Bullish Reversal
1989-04-28,795,2477,     365,    -163,9002,-1682,Bearish
1989-04-28,17135,11074,   -2224,     423,93849,6061,Bullish Reversal
1989-04-14,430,2640,    -326,     196,8802,-2210,Bearish Reversal
1989-04-14,19359,10651,     -16,    -540,101606,8708,Bullish
1989-03-31,19375,11191,   -1063,    6589,97317,8184,Bullish
1989-03-31,756,2444,     348,    -225,9001,-1688,Bullish Reversal
1989-03-15,408,2669,     158,      91,9911,-2261,Bearish
1989-03-15,20438,4602,    6237,   -3953,91484,15836,Bullish Reversal
1989-02-28,250,2578,    -400,     626,9809,-2328,Bearish
1989-02-28,14201,8555,     868,    -821,91910,5646,Bullish Reversal
1989-02-15,13333,9376,     -52,    -956,96665,3957,Bullish
1989-02-15,650,1952,     400,    -228,9692,-1302,Bearish
1989-01-31,13385,10332,    1993,   -2332,94178,3053,Bullish
1989-01-31,250,2180,       0,    -315,9584,-1930,Bearish Reversal
1989-01-13,11392,12664,   -1423,    1478,92768,-1272,Bullish Reversal
1989-01-13,250,2495,   -2797,    -640,10653,-2245,Bearish Reversal
1988-12-30,12815,11186,     573,     845,93990,1629,Bullish
1988-12-30,3047,3135,    2005,     671,11787,-88,Bullish
1988-12-15,1042,2464,    -427,    -423,9700,-1422,Bearish Reversal
1988-12-15,12242,10341,    1670,   -1164,90557,1901,Bullish Reversal
1988-11-30,1469,2887,     203,   -1433,12893,-1418,Bearish
1988-11-30,10572,11505,     -56,    7000,91104,-933,Bearish
1988-11-15,10628,4505,    1308,     389,89952,6123,Bullish
1988-11-15,1266,4320,    1116,    2237,11519,-3054,Bearish
1988-10-31,150,2083,   -2686,   -1840,9852,-1933,Bearish Reversal
1988-10-31,9320,4116,   -1566,   -1535,86090,5204,Bullish
1988-10-14,2836,3923,     927,     982,12983,-1087,Bearish
1988-10-14,10886,5651,    3515,     113,86088,5235,Bullish
1988-09-30,7371,5538,   -1202,     242,81903,1833,Bullish Reversal
1988-09-30,1909,2941,     225,     383,11801,-1032,Bearish Reversal
1988-09-15,8573,5296,     707,     117,84791,3277,Bullish
1988-09-15,1684,2558,    -547,    -320,12474,-874,Bearish Reversal
1988-08-31,7866,5179,   -1628,    -777,76870,2687,Bullish Reversal
1988-08-31,2231,2878,    -377,     493,12933,-647,Bearish
1988-08-15,2608,2385,    -108,     623,12856,223,Bearish
1988-08-15,9494,5956,   -4309,     497,81975,3538,Bearish Reversal
1988-07-29,13803,5459,   -7304,    -246,83956,8344,Bullish Reversal
1988-07-29,2716,1762,      66,   -2289,12710,954,Bullish Reversal
1988-07-15,2650,4051,    1832,    1936,14171,-1401,Bearish
1988-07-15,21107,5705,    8162,    1454,86951,15402,Bullish
1988-06-30,12945,4251,   -2359,    -814,79431,8694,Bullish Reversal
1988-06-30,818,2115,   -1762,   -2179,10974,-1297,Bullish Reversal
1988-06-15,2580,4294,    1354,    1621,13052,-1714,Bearish
1988-06-15,15304,5065,    3933,      97,81946,10239,Bullish
1988-05-31,1226,2673,    -474,   -1364,12023,-1447,Bearish Reversal
1988-05-31,11371,4968,    1803,     -16,71083,6403,Bullish
1988-05-13,1700,4037,    1245,    2230,12147,-2337,Bearish
1988-05-13,9568,4984,    1381,     835,69826,4584,Bullish
1988-04-29,8187,4149,     182,   -1035,62356,4038,Bullish Reversal
1988-04-29,455,1807,    -167,     281,10581,-1352,Bearish
1988-04-15,8005,5184,   -6467,    1030,65254,2821,Bullish Reversal
1988-04-15,622,1526,     114,    -692,10365,-904,Bearish
1988-03-31,14472,4154,    6430,    -607,68708,10318,Bullish
1988-03-31,508,2218,     202,     514,10299,-1710,Bearish Reversal
1988-03-15,8042,4761,   -1082,   -1258,67760,3281,Bullish Reversal
1988-03-15,306,1704,      19,     204,10664,-1398,Bearish Reversal
1988-02-29,287,1500,    -415,      73,11055,-1213,Bearish Reversal
1988-02-29,9124,6019,    2405,   -1366,71002,3105,Bullish Reversal
1988-02-12,6719,7385,   -1048,     957,80621,-666,Bullish
1988-02-12,702,1427,       2,     -59,11288,-725,Bearish Reversal
1988-01-29,7767,6428,    -570,    1576,79470,1339,Bullish
1988-01-29,700,1486,     700,   -1085,11889,-786,Bearish
1988-01-15,8337,4852,    1093,     353,77166,3485,Bullish
1988-01-15,0,2571,    -265,    1127,11108,-2571,Bearish
1987-12-31,7244,4499,   -1523,     -68,74233,2745,Bullish
1987-12-31,265,1444,    -145,     225,10167,-1179,Bearish Reversal
1987-12-15,8767,4567,    1738,     259,71447,4200,Bullish
1987-12-15,410,1219,     101,    -232,10482,-809,Bullish Reversal
1987-11-30,309,1451,    -363,     226,11185,-1142,Bearish Reversal
1987-11-30,7029,4308,   -1125,    -721,71169,2721,Bearish Reversal
1987-11-13,8154,5029,   -1640,   -1026,78897,3125,Bullish Reversal
1987-11-13,672,1225,     192,     396,12601,-553,Bearish Reversal
1987-10-30,9794,6055,    -749,     849,82890,3739,Bullish Reversal
1987-10-30,480,829,     480,    -986,13062,-349,Bullish Reversal
1987-10-15,0,1815,    -227,     950,13951,-1815,Bearish
1987-10-15,10543,5206,     803,    -750,86803,5337,Bullish
1987-09-30,227,865,      27,    -861,13504,-638,Bearish Reversal
1987-09-30,9740,5956,   -3003,   -1197,78573,3784,Bullish Reversal
1987-09-15,200,1726,      50,     980,13591,-1526,Bearish
1987-09-15,12743,7153,    2849,   -1812,80424,5590,Bullish Reversal
1987-08-31,9894,8965,   -2120,    3281,82360,929,Bullish Reversal
1987-08-31,150,746,    -744,   -1100,13484,-596,Bullish Reversal
1987-08-14,894,1846,    -251,    -607,13761,-952,Bearish Reversal
1987-08-14,12014,5684,   -5909,    -299,86311,6330,Bearish Reversal
1987-07-31,17923,5983,    2912,     496,88277,11940,Bullish
1987-07-31,1145,2453,     700,    -607,14492,-1308,Bullish Reversal
1987-07-15,445,3060,     -55,     245,15888,-2615,Bearish
1987-07-15,15011,5487,    1728,     790,83105,9524,Bullish
1987-06-30,13283,4697,    -101,     833,80745,8586,Bullish Reversal
1987-06-30,500,2815,     112,      75,15239,-2315,Bullish
1987-06-15,388,2740,    -125,     271,15032,-2352,Bearish Reversal
1987-06-15,13384,3864,    1946,   -2714,92473,9520,Bullish Reversal
1987-05-29,513,2469,   -1888,    -549,15152,-1956,Bearish Reversal
1987-05-29,11438,6578,   -8478,     -49,93803,4860,Bullish Reversal
1987-05-15,2401,3018,     878,    2539,17922,-617,Bearish
1987-05-15,19916,6627,    4654,     108,99902,13289,Bullish Reversal
1987-04-30,15262,6519,   -5661,   -2173,108882,8743,Bullish Reversal
1987-04-30,1523,479,   -1202,    -585,14861,1044,Bearish Reversal
1987-04-15,20923,8692,    1298,    1719,111131,12231,Bullish
1987-04-15,2725,1064,     515,     223,15338,1661,Bearish
1987-03-31,19625,6973,    6850,    1434,100751,12652,Bullish
1987-03-31,2210,841,    1625,     351,13718,1369,Bearish
1987-03-13,12775,5539,    2902,   -1022,92735,7236,Bullish
1987-03-13,585,490,   -1087,       0,12536,95,Bearish
1987-02-27,1672,490,    -354,       0,11972,1182,Bearish Reversal
1987-02-27,9873,6561,     889,    2318,89438,3312,Bearish Reversal
1987-02-13,8984,4243,   -1138,     514,94609,4741,Bullish Reversal
1987-02-13,2026,490,     185,       0,12135,1536,Bearish Reversal
1987-01-30,10122,3729,     136,      57,95672,6393,Bullish
1987-01-30,1841,490,     899,    -161,12937,1351,Bullish
1987-01-15,942,651,    -716,    -139,12822,291,Bearish
1987-01-15,9986,3672,    1348,   -1021,93470,6314,Bullish
1986-12-31,1658,790,     625,     -66,12748,868,Bearish
1986-12-31,8638,4693,    -103,    1367,89822,3945,Bullish
1986-12-15,1033,856,    -898,     137,12746,177,Bearish Reversal
1986-12-15,8741,3326,     256,    -625,89252,5415,Bullish Reversal
1986-11-28,1931,719,    1555,    -561,14427,1212,Bearish
1986-11-28,8485,3951,   -5348,   -1550,90952,4534,Bearish Reversal
1986-11-14,13833,5501,     343,    1063,98214,8332,Bullish
1986-11-14,376,1280,     309,     330,13535,-904,Bearish
1986-10-31,67,950,    -831,     160,13035,-883,Bearish Reversal
1986-10-31,13490,4438,    1255,    -121,89998,9052,Bullish
1986-10-15,898,790,    -552,     -56,13101,108,Bearish
1986-10-15,12235,4559,     138,    -249,84548,7676,Bullish
1986-09-30,1450,846,     458,   -1055,13041,604,Bearish Reversal
1986-09-30,12097,4808,   -4268,    -105,73895,7289,Bullish Reversal
1986-09-15,992,1901,     657,     301,13684,-909,Bearish
1986-09-15,16365,4913,    6412,    1489,87271,11452,Bullish
1986-08-29,335,1600,    -110,    -783,12530,-1265,Bearish Reversal
1986-08-29,9953,3424,   -1349,     135,67835,6529,Bearish Reversal
1986-08-15,11302,3289,    4216,   -2842,77588,8013,Bullish
1986-08-15,445,2383,    -219,     491,12652,-1938,Bearish
1986-07-31,664,1892,    -187,    -674,12470,-1228,Bearish Reversal
1986-07-31,7086,6131,    2121,   -1210,71238,955,Bullish
1986-07-15,4965,7341,    -460,     942,65294,-2376,Bearish
1986-07-15,851,2566,     -14,    -259,13399,-1715,Bullish
1986-06-30,865,2825,     188,     158,12800,-1960,Bearish Reversal
1986-06-30,5425,6399,   -7343,   -1238,64478,-974,Bearish Reversal
1986-06-13,12768,7637,    2391,    -283,74855,5131,Bullish Reversal
1986-06-13,677,2667,     286,    -176,12860,-1990,Bullish Reversal
1986-05-30,391,2843,    -302,   -2331,13562,-2452,Bearish Reversal
1986-05-30,10377,7920,    2779,    -573,75216,2457,Bullish
1986-05-15,7598,8493,      72,    1007,73890,-895,Bullish
1986-05-15,693,5174,      73,    1008,16630,-4481,Bearish
1986-04-30,620,4166,    -330,    1368,15511,-3546,Bearish Reversal
1986-04-30,7526,7486,   -4479,   -1469,73868,40,Bullish Reversal
1986-04-15,950,2798,     350,    -425,16808,-1848,Bearish Reversal
1986-04-15,12005,8955,    3015,   -1488,79567,3050,Bullish
1986-03-31,600,3223,      70,     677,17395,-2623,Bearish
1986-03-31,8990,10443,     250,    2672,78406,-1453,Bullish
1986-03-14,530,2546,    -602,    -841,16330,-2016,Bearish Reversal
1986-03-14,8740,7771,   -1615,   -2784,74066,969,Bullish Reversal
1986-02-28,1132,3387,     189,    1250,19636,-2255,Bearish
1986-02-28,10355,10555,    1242,    3464,79008,-200,Bullish Reversal
1986-02-14,943,2137,    -715,     388,18065,-1194,Bearish Reversal
1986-02-14,9113,7091,   -1589,    1427,82008,2022,Bullish
1986-01-31,1658,1749,    1104,   -1421,20079,-91,Bearish
1986-01-31,10702,5664,    -985,   -1816,81949,5038,Bullish Reversal
1986-01-15,11687,7480,.,.,82722,4207,No signal
1986-01-15,554,3170,.,.,18883,-2616,No signal
