,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
692,SILVER - COMMODITY EXCHANGE INC.,2011-09-27,25153,9728,   -8794,   -1681,102014,  -10089,15425,-7113.0
693,SILVER - COMMODITY EXCHANGE INC.,2011-09-20,33947,11409,   -2641,    1108,112103,    -623,22538,-3749.0
694,SILVER - COMMODITY EXCHANGE INC.,2011-09-13,36588,10301,    -597,     323,112726,    -723,26287,-920.0
695,SILVER - COMMODITY EXCHANGE INC.,2011-09-06,37185,9978,     648,     284,113449,    1074,27207,364.0
696,SILVER - COMMODITY EXCHANGE INC.,2011-08-30,36537,9694,   -2219,   -2051,112375,  -10168,26843,-168.0
697,SILVER - COMMODITY EXCHANGE INC.,2011-08-23,38756,11745,    6059,     976,122543,    6536,27011,5083.0
698,SILVER - COMMODITY EXCHANGE INC.,2011-08-16,32697,10769,     596,   -2944,116007,      68,21928,3540.0
699,SILVER - COMMODITY EXCHANGE INC.,2011-08-09,32101,13713,   -6164,     299,115939,   -4446,18388,-6463.0
700,SILVER - COMMODITY EXCHANGE INC.,2011-08-02,38265,13414,     907,     -31,120385,     822,24851,938.0
701,SILVER - COMMODITY EXCHANGE INC.,2011-07-26,37358,13445,    3110,     -54,119563,    3564,23913,3164.0
702,SILVER - COMMODITY EXCHANGE INC.,2011-07-19,34248,13499,    4281,    4035,115999,    3204,20749,246.0
703,SILVER - COMMODITY EXCHANGE INC.,2011-07-12,29967,9464,    1836,     168,112795,    1544,20503,1668.0
704,SILVER - COMMODITY EXCHANGE INC.,2011-07-05,28131,9296,     692,   -2145,111251,   -3079,18835,2837.0
705,SILVER - COMMODITY EXCHANGE INC.,2011-06-28,27439,11441,   -3015,     310,114330,   -5908,15998,-3325.0
706,SILVER - COMMODITY EXCHANGE INC.,2011-06-21,30454,11131,    1193,   -1543,120238,    1392,19323,2736.0
707,SILVER - COMMODITY EXCHANGE INC.,2011-06-14,29261,12674,     500,     912,118846,   -2345,16587,-412.0
708,SILVER - COMMODITY EXCHANGE INC.,2011-06-07,28761,11762,    -109,     474,121191,     338,16999,-583.0
709,SILVER - COMMODITY EXCHANGE INC.,2011-05-31,28870,11288,   -2884,   -2883,120853,    -542,17582,-1.0
710,SILVER - COMMODITY EXCHANGE INC.,2011-05-24,31754,14171,     818,     670,121395,    1168,17583,148.0
711,SILVER - COMMODITY EXCHANGE INC.,2011-05-17,30936,13501,   -3303,    2748,120227,   -3310,17435,-6051.0
712,SILVER - COMMODITY EXCHANGE INC.,2011-05-10,34239,10753,   -8512,   -8644,123537,   -8370,23486,132.0
713,SILVER - COMMODITY EXCHANGE INC.,2011-05-03,42751,19397,    -327,    1314,131907,  -11434,23354,-1641.0
714,SILVER - COMMODITY EXCHANGE INC.,2011-04-26,43078,18083,   -5247,    3524,143341,   -1640,24995,-8771.0
715,SILVER - COMMODITY EXCHANGE INC.,2011-04-19,48325,14559,    2020,     976,144981,     311,33766,1044.0
716,SILVER - COMMODITY EXCHANGE INC.,2011-04-12,46305,13583,   -2585,    1478,144670,    1657,32722,-4063.0
717,SILVER - COMMODITY EXCHANGE INC.,2011-04-05,48890,12105,    1126,    1480,143013,    4527,36785,-354.0
718,SILVER - COMMODITY EXCHANGE INC.,2011-03-29,47764,10625,     212,    -152,138486,    2498,37139,364.0
719,SILVER - COMMODITY EXCHANGE INC.,2011-03-22,47552,10777,     262,   -1559,135988,    1074,36775,1821.0
720,SILVER - COMMODITY EXCHANGE INC.,2011-03-15,47290,12336,   -3104,     436,134914,    1429,34954,-3540.0
721,SILVER - COMMODITY EXCHANGE INC.,2011-03-08,50394,11900,     644,      52,133485,   -2317,38494,592.0
722,SILVER - COMMODITY EXCHANGE INC.,2011-03-01,49750,11848,   -1187,     134,135802,   -9268,37902,-1321.0
723,SILVER - COMMODITY EXCHANGE INC.,2011-02-22,50937,11714,     219,    1933,145070,   -2043,39223,-1714.0
724,SILVER - COMMODITY EXCHANGE INC.,2011-02-15,50718,9781,    5803,    1929,147113,   11316,40937,3874.0
725,SILVER - COMMODITY EXCHANGE INC.,2011-02-08,44915,7852,    7032,     649,135797,   10510,37063,6383.0
726,SILVER - COMMODITY EXCHANGE INC.,2011-02-01,37883,7203,    -816,   -3270,125287,      58,30680,2454.0
727,SILVER - COMMODITY EXCHANGE INC.,2011-01-25,38699,10473,   -1311,     116,125229,  -10446,28226,-1427.0
728,SILVER - COMMODITY EXCHANGE INC.,2011-01-18,40010,10357,    1440,    1056,135675,    -656,29653,384.0
729,SILVER - COMMODITY EXCHANGE INC.,2011-01-11,38570,9301,   -1913,   -1147,136331,    -600,29269,-766.0
730,SILVER - COMMODITY EXCHANGE INC.,2011-01-04,40483,10448,   -1056,    1028,136931,    -987,30035,-2084.0
731,SILVER - COMMODITY EXCHANGE INC.,2010-12-28,41539,9420,    2359,     535,137918,    4783,32119,1824.0
732,SILVER - COMMODITY EXCHANGE INC.,2010-12-21,39180,8885,    -270,    -333,133135,    2990,30295,63.0
733,SILVER - COMMODITY EXCHANGE INC.,2010-12-14,39450,9218,   -3156,    -419,130145,   -7530,30232,-2737.0
734,SILVER - COMMODITY EXCHANGE INC.,2010-12-07,42606,9637,    1788,    2853,137675,    4536,32969,-1065.0
735,SILVER - COMMODITY EXCHANGE INC.,2010-11-30,40818,6784,     511,   -3097,133139,  -14546,34034,3608.0
736,SILVER - COMMODITY EXCHANGE INC.,2010-11-23,40307,9881,      64,   -2258,147685,     992,30426,2322.0
737,SILVER - COMMODITY EXCHANGE INC.,2010-11-16,40243,12139,   -5761,   -1282,146693,   -9725,28104,-4479.0
738,SILVER - COMMODITY EXCHANGE INC.,2010-11-09,46004,13421,   -6621,     587,156418,   -2215,32583,-7208.0
739,SILVER - COMMODITY EXCHANGE INC.,2010-11-02,52625,12834,    -393,     325,158633,    5653,39791,-718.0
740,SILVER - COMMODITY EXCHANGE INC.,2010-10-26,53018,12509,   -3260,    -472,152980,    1876,40509,-2788.0
741,SILVER - COMMODITY EXCHANGE INC.,2010-10-19,56278,12981,   -3337,   -1282,151104,   -2866,43297,-2055.0
742,SILVER - COMMODITY EXCHANGE INC.,2010-10-12,59615,14263,   -4066,    -935,153970,   -2126,45352,-3131.0
743,SILVER - COMMODITY EXCHANGE INC.,2010-10-05,63681,15198,   -2385,     613,156096,    1877,48483,-2998.0
744,SILVER - COMMODITY EXCHANGE INC.,2010-09-28,66066,14585,    4053,    1943,154219,    7452,51481,2110.0
745,SILVER - COMMODITY EXCHANGE INC.,2010-09-21,62013,12642,    1317,     737,146767,    1969,49371,580.0
746,SILVER - COMMODITY EXCHANGE INC.,2010-09-14,60696,11905,    1584,      -4,144798,    5276,48791,1588.0
747,SILVER - COMMODITY EXCHANGE INC.,2010-09-07,59112,11909,    4640,    2250,139522,    8709,47203,2390.0
748,SILVER - COMMODITY EXCHANGE INC.,2010-08-31,54472,9659,   12217,    2211,130813,    6628,44813,10006.0
749,SILVER - COMMODITY EXCHANGE INC.,2010-08-24,42255,7448,    -996,    -231,124185,   -4663,34807,-765.0
750,SILVER - COMMODITY EXCHANGE INC.,2010-08-17,43251,7679,     654,     816,128848,    5478,35572,-162.0
751,SILVER - COMMODITY EXCHANGE INC.,2010-08-10,42597,6863,    -588,     133,123370,     -94,35734,-721.0
752,SILVER - COMMODITY EXCHANGE INC.,2010-08-03,43185,6730,    4705,   -1413,123464,    6094,36455,6118.0
753,SILVER - COMMODITY EXCHANGE INC.,2010-07-27,38480,8143,     653,    1950,117370,    -161,30337,-1297.0
754,SILVER - COMMODITY EXCHANGE INC.,2010-07-20,37827,6193,   -1349,    2199,117531,    -428,31634,-3548.0
755,SILVER - COMMODITY EXCHANGE INC.,2010-07-13,39176,3994,    -700,    -838,117959,   -1003,35182,138.0
756,SILVER - COMMODITY EXCHANGE INC.,2010-07-06,39876,4832,   -7579,    -713,118962,   -9103,35044,-6866.0
757,SILVER - COMMODITY EXCHANGE INC.,2010-06-29,47455,5545,     789,   -1070,128065,  -10954,41910,1859.0
758,SILVER - COMMODITY EXCHANGE INC.,2010-06-22,46666,6615,    3202,     667,139019,    7949,40051,2535.0
759,SILVER - COMMODITY EXCHANGE INC.,2010-06-15,43464,5948,    2986,     473,131070,    8534,37516,2513.0
760,SILVER - COMMODITY EXCHANGE INC.,2010-06-08,40478,5475,   -1319,    -437,122536,     168,35003,-882.0
761,SILVER - COMMODITY EXCHANGE INC.,2010-06-01,41797,5912,    -349,   -1402,122368,    2248,35885,1053.0
762,SILVER - COMMODITY EXCHANGE INC.,2010-05-25,42146,7314,   -9518,   -1560,120120,   -5108,34832,-7958.0
763,SILVER - COMMODITY EXCHANGE INC.,2010-05-18,51664,8874,    3816,   -1384,125228,    2559,42790,5200.0
764,SILVER - COMMODITY EXCHANGE INC.,2010-05-11,47848,10258,     561,    1631,122669,    -779,37590,-1070.0
765,SILVER - COMMODITY EXCHANGE INC.,2010-05-04,47287,8627,   -1175,     732,123448,    -709,38660,-1907.0
766,SILVER - COMMODITY EXCHANGE INC.,2010-04-27,48462,7895,    1502,    -203,124157,   -2522,40567,1705.0
767,SILVER - COMMODITY EXCHANGE INC.,2010-04-20,46960,8098,    -535,     208,126679,    3018,38862,-743.0
768,SILVER - COMMODITY EXCHANGE INC.,2010-04-13,47495,7890,    3443,    1361,123661,    4949,39605,2082.0
769,SILVER - COMMODITY EXCHANGE INC.,2010-04-06,44052,6529,    5318,     776,118712,    5307,37523,4542.0
770,SILVER - COMMODITY EXCHANGE INC.,2010-03-30,38734,5753,     629,     -51,113405,     885,32981,680.0
771,SILVER - COMMODITY EXCHANGE INC.,2010-03-23,38105,5804,   -2021,     534,112520,   -1672,32301,-2555.0
772,SILVER - COMMODITY EXCHANGE INC.,2010-03-16,40126,5270,      75,     384,114192,    2062,34856,-309.0
773,SILVER - COMMODITY EXCHANGE INC.,2010-03-09,40051,4886,    3330,    -777,112130,    3882,35165,4107.0
774,SILVER - COMMODITY EXCHANGE INC.,2010-03-02,36721,5663,    1226,   -2016,108248,   -9128,31058,3242.0
775,SILVER - COMMODITY EXCHANGE INC.,2010-02-23,35495,7679,     880,   -1558,117376,   -2790,27816,2438.0
776,SILVER - COMMODITY EXCHANGE INC.,2010-02-16,34615,9237,    2177,     164,120166,    1573,25378,2013.0
777,SILVER - COMMODITY EXCHANGE INC.,2010-02-09,32438,9073,   -4486,    3026,118593,   -3668,23365,-7512.0
778,SILVER - COMMODITY EXCHANGE INC.,2010-02-02,36924,6047,   -4549,    1643,122261,   -2634,30877,-6192.0
779,SILVER - COMMODITY EXCHANGE INC.,2010-01-26,41473,4404,   -7884,    -652,124895,   -6490,37069,-7232.0
780,SILVER - COMMODITY EXCHANGE INC.,2010-01-19,49357,5056,     654,     881,131385,    2710,44301,-227.0
781,SILVER - COMMODITY EXCHANGE INC.,2010-01-12,48703,4175,    4391,    -638,128675,    3284,44528,5029.0
782,SILVER - COMMODITY EXCHANGE INC.,2010-01-05,44312,4813,    2426,    1648,125391,    1057,39499,778.0
783,SILVER - COMMODITY EXCHANGE INC.,2009-12-29,41886,3165,    -642,     315,124334,    2040,38721,-957.0
784,SILVER - COMMODITY EXCHANGE INC.,2009-12-22,42528,2850,      88,    -913,122294,     507,39678,1001.0
785,SILVER - COMMODITY EXCHANGE INC.,2009-12-15,42440,3763,   -4135,    -276,121787,   -4212,38677,-3859.0
786,SILVER - COMMODITY EXCHANGE INC.,2009-12-08,46575,4039,   -3223,    -560,125999,   -5900,42536,-2663.0
787,SILVER - COMMODITY EXCHANGE INC.,2009-12-01,49798,4599,     928,    1377,131899,   -4263,45199,-449.0
788,SILVER - COMMODITY EXCHANGE INC.,2009-11-24,48870,3222,    1273,   -3895,136162,   -6038,45648,5168.0
789,SILVER - COMMODITY EXCHANGE INC.,2009-11-17,47597,7117,    3735,    1209,142200,     406,40480,2526.0
790,SILVER - COMMODITY EXCHANGE INC.,2009-11-09,43862,5908,   -1880,     -36,141794,   12554,37954,-1844.0
791,SILVER - COMMODITY EXCHANGE INC.,2009-11-03,45742,5944,   -5272,    -930,129240,   -3603,39798,-4342.0
792,SILVER - COMMODITY EXCHANGE INC.,2009-10-27,51014,6874,   -4726,    -728,132843,   -2613,44140,-3998.0
793,SILVER - COMMODITY EXCHANGE INC.,2009-10-20,55740,7602,     208,     345,135456,    -559,48138,-137.0
794,SILVER - COMMODITY EXCHANGE INC.,2009-10-13,55532,7257,     918,     -57,136015,    4214,48275,975.0
795,SILVER - COMMODITY EXCHANGE INC.,2009-10-06,54614,7314,    -352,    -242,131801,    3106,47300,-110.0
796,SILVER - COMMODITY EXCHANGE INC.,2009-09-29,54966,7556,   -1790,   -1966,128695,     511,47410,176.0
797,SILVER - COMMODITY EXCHANGE INC.,2009-09-22,56756,9522,    1761,     996,128184,    4311,47234,765.0
798,SILVER - COMMODITY EXCHANGE INC.,2009-09-15,54995,8526,    6310,     743,123873,    7452,46469,5567.0
799,SILVER - COMMODITY EXCHANGE INC.,2009-09-08,48685,7783,    6441,     -32,116421,    9750,40902,6473.0
800,SILVER - COMMODITY EXCHANGE INC.,2009-09-01,42244,7815,    6577,    1278,106671,    5132,34429,5299.0
801,SILVER - COMMODITY EXCHANGE INC.,2009-08-25,35667,6537,     529,    -750,101539,   -1988,29130,1279.0
802,SILVER - COMMODITY EXCHANGE INC.,2009-08-18,35138,7287,   -1443,   -1484,103527,   -1263,27851,41.0
803,SILVER - COMMODITY EXCHANGE INC.,2009-08-11,36581,8771,    4147,     186,104790,    5313,27810,3961.0
804,SILVER - COMMODITY EXCHANGE INC.,2009-08-04,32434,8585,    2253,    -270,99477,    1716,23849,2523.0
805,SILVER - COMMODITY EXCHANGE INC.,2009-07-28,30181,8855,    1830,    -956,97761,    -508,21326,2786.0
806,SILVER - COMMODITY EXCHANGE INC.,2009-07-21,28351,9811,    -339,    2206,98269,   -1393,18540,-2545.0
807,SILVER - COMMODITY EXCHANGE INC.,2009-07-14,28690,7605,    -951,    2090,99662,    -714,21085,-3041.0
808,SILVER - COMMODITY EXCHANGE INC.,2009-07-07,29641,5515,    -592,      60,100376,   -4218,24126,-652.0
809,SILVER - COMMODITY EXCHANGE INC.,2009-06-30,30233,5455,    -605,     822,104594,   -1105,24778,-1427.0
810,SILVER - COMMODITY EXCHANGE INC.,2009-06-23,30838,4633,   -3038,     152,105699,    1718,26205,-3190.0
811,SILVER - COMMODITY EXCHANGE INC.,2009-06-16,33876,4481,   -2454,    -965,103981,   -2466,29395,-1489.0
812,SILVER - COMMODITY EXCHANGE INC.,2009-06-09,36330,5446,     541,   -1675,106447,    1461,30884,2216.0
813,SILVER - COMMODITY EXCHANGE INC.,2009-06-02,35789,7121,    1807,    1173,104986,    6866,28668,634.0
814,SILVER - COMMODITY EXCHANGE INC.,2009-05-26,33982,5948,    -207,     -16,98120,    2041,28034,-191.0
815,SILVER - COMMODITY EXCHANGE INC.,2009-05-19,34189,5964,    1757,   -1968,96079,    -467,28225,3725.0
816,SILVER - COMMODITY EXCHANGE INC.,2009-05-12,32432,7932,    5047,    1351,96546,    7069,24500,3696.0
817,SILVER - COMMODITY EXCHANGE INC.,2009-05-05,27385,6581,    3264,   -1821,89477,   -1210,20804,5085.0
818,SILVER - COMMODITY EXCHANGE INC.,2009-04-28,24121,8402,    -395,   -2116,90687,   -5590,15719,1721.0
819,SILVER - COMMODITY EXCHANGE INC.,2009-04-21,24516,10518,      54,    2862,96277,    1709,13998,-2808.0
820,SILVER - COMMODITY EXCHANGE INC.,2009-04-14,24462,7656,   -1736,    -901,94568,    1467,16806,-835.0
821,SILVER - COMMODITY EXCHANGE INC.,2009-04-07,26198,8557,   -1034,    1912,93101,   -1405,17641,-2946.0
822,SILVER - COMMODITY EXCHANGE INC.,2009-03-31,27232,6645,    -479,    1665,94506,    1359,20587,-2144.0
823,SILVER - COMMODITY EXCHANGE INC.,2009-03-24,27711,4980,   -1726,     -42,93147,     351,22731,-1684.0
824,SILVER - COMMODITY EXCHANGE INC.,2009-03-17,29437,5022,   -1112,    -245,92796,     536,24415,-867.0
825,SILVER - COMMODITY EXCHANGE INC.,2009-03-10,30549,5267,   -1842,    -439,92260,    -791,25282,-1403.0
826,SILVER - COMMODITY EXCHANGE INC.,2009-03-03,32391,5706,    1416,     -62,93051,   -8578,26685,1478.0
827,SILVER - COMMODITY EXCHANGE INC.,2009-02-24,30975,5768,      21,    -469,101629,    2304,25207,490.0
828,SILVER - COMMODITY EXCHANGE INC.,2009-02-17,30954,6237,     112,    -483,99325,    3306,24717,595.0
829,SILVER - COMMODITY EXCHANGE INC.,2009-02-10,30842,6720,    1412,    -295,96019,    2206,24122,1707.0
830,SILVER - COMMODITY EXCHANGE INC.,2009-02-03,29430,7015,     670,    -787,93813,    4628,22415,1457.0
831,SILVER - COMMODITY EXCHANGE INC.,2009-01-27,28760,7802,    2097,     205,89185,    2836,20958,1892.0
832,SILVER - COMMODITY EXCHANGE INC.,2009-01-20,26663,7597,     764,      54,86349,     433,19066,710.0
833,SILVER - COMMODITY EXCHANGE INC.,2009-01-13,25899,7543,    -868,     965,85916,    -872,18356,-1833.0
834,SILVER - COMMODITY EXCHANGE INC.,2009-01-06,26767,6578,    -339,    -733,86788,    1476,20189,394.0
835,SILVER - COMMODITY EXCHANGE INC.,2008-12-30,27106,7311,     289,     734,85312,      93,19795,-445.0
836,SILVER - COMMODITY EXCHANGE INC.,2008-12-22,26817,6577,      80,    -839,85219,   -2165,20240,919.0
837,SILVER - COMMODITY EXCHANGE INC.,2008-12-16,26737,7416,    2236,    -202,87384,    3908,19321,2438.0
838,SILVER - COMMODITY EXCHANGE INC.,2008-12-09,24501,7618,     238,    -592,83476,    1042,16883,830.0
839,SILVER - COMMODITY EXCHANGE INC.,2008-12-02,24263,8210,    -652,   -2546,82434,   -4444,16053,1894.0
840,SILVER - COMMODITY EXCHANGE INC.,2008-11-25,24915,10756,   -4763,     153,86878,   -4975,14159,-4916.0
841,SILVER - COMMODITY EXCHANGE INC.,2008-11-18,29678,10603,   -1235,    -684,91853,   -2641,19075,-551.0
842,SILVER - COMMODITY EXCHANGE INC.,2008-11-11,30913,11287,    1898,    -221,94494,     129,19626,2119.0
843,SILVER - COMMODITY EXCHANGE INC.,2008-11-04,29015,11508,    1193,   -1246,94365,   -1351,17507,2439.0
844,SILVER - COMMODITY EXCHANGE INC.,2008-10-28,27822,12754,     718,    -709,95716,    -157,15068,1427.0
845,SILVER - COMMODITY EXCHANGE INC.,2008-10-21,27104,13463,   -1036,    2245,95873,   -2723,13641,-3281.0
846,SILVER - COMMODITY EXCHANGE INC.,2008-10-14,28140,11218,    -742,    -565,98596,   -1287,16922,-177.0
847,SILVER - COMMODITY EXCHANGE INC.,2008-10-07,28882,11783,   -1523,    -286,99883,   -3929,17099,-1237.0
848,SILVER - COMMODITY EXCHANGE INC.,2008-09-30,30405,12069,   -3764,    -943,103812,    -591,18336,-2821.0
849,SILVER - COMMODITY EXCHANGE INC.,2008-09-23,34169,13012,   -3992,   -1648,104403,   -7937,21157,-2344.0
850,SILVER - COMMODITY EXCHANGE INC.,2008-09-16,38161,14660,    -679,     570,112340,   -4063,23501,-1249.0
851,SILVER - COMMODITY EXCHANGE INC.,2008-09-09,38840,14090,   -1470,     789,116403,    -225,24750,-2259.0
852,SILVER - COMMODITY EXCHANGE INC.,2008-09-02,40310,13301,     857,    1432,116628,   -8447,27009,-575.0
853,SILVER - COMMODITY EXCHANGE INC.,2008-08-26,39453,11869,   -3072,     908,125075,   -9953,27584,-3980.0
854,SILVER - COMMODITY EXCHANGE INC.,2008-08-19,42525,10961,   -3416,    1046,135028,   -5066,31564,-4462.0
855,SILVER - COMMODITY EXCHANGE INC.,2008-08-12,45941,9915,    -908,     266,140094,    6839,36026,-1174.0
856,SILVER - COMMODITY EXCHANGE INC.,2008-08-05,46849,9649,   -3416,    -772,133255,     401,37200,-2644.0
857,SILVER - COMMODITY EXCHANGE INC.,2008-07-29,50265,10421,   -7497,    -381,132854,   -7235,39844,-7116.0
858,SILVER - COMMODITY EXCHANGE INC.,2008-07-22,57762,10802,   -2300,      25,140089,   -3297,46960,-2325.0
859,SILVER - COMMODITY EXCHANGE INC.,2008-07-15,60062,10777,     967,    -180,143386,    7551,49285,1147.0
860,SILVER - COMMODITY EXCHANGE INC.,2008-07-08,59095,10957,    2681,    1032,135835,    5340,48138,1649.0
861,SILVER - COMMODITY EXCHANGE INC.,2008-07-01,56414,9925,    7219,    -270,130495,    1775,46489,7489.0
862,SILVER - COMMODITY EXCHANGE INC.,2008-06-24,49195,10195,    -257,     765,128720,   -2211,39000,-1022.0
863,SILVER - COMMODITY EXCHANGE INC.,2008-06-17,49452,9430,   -1807,    -908,130931,    2690,40022,-899.0
864,SILVER - COMMODITY EXCHANGE INC.,2008-06-10,51259,10338,     161,    1193,128241,    5041,40921,-1032.0
865,SILVER - COMMODITY EXCHANGE INC.,2008-06-03,51098,9145,   -4649,   -1764,123200,   -3383,41953,-2885.0
866,SILVER - COMMODITY EXCHANGE INC.,2008-05-27,55747,10909,    1520,    -249,126583,     745,44838,1769.0
867,SILVER - COMMODITY EXCHANGE INC.,2008-05-20,54227,11158,    4771,    1743,125838,    3036,43069,3028.0
868,SILVER - COMMODITY EXCHANGE INC.,2008-05-13,49456,9415,     677,    1815,122802,    1745,40041,-1138.0
869,SILVER - COMMODITY EXCHANGE INC.,2008-05-06,48779,7600,    -199,    1179,121057,   -5447,41179,-1378.0
870,SILVER - COMMODITY EXCHANGE INC.,2008-04-29,48978,6421,    1430,     195,126504,  -26730,42557,1235.0
871,SILVER - COMMODITY EXCHANGE INC.,2008-04-22,47548,6226,     632,    -153,153234,    4035,41322,785.0
872,SILVER - COMMODITY EXCHANGE INC.,2008-04-15,46916,6379,    -278,    -879,149199,    3501,40537,601.0
873,SILVER - COMMODITY EXCHANGE INC.,2008-04-08,47194,7258,    -263,    1065,145698,     340,39936,-1328.0
874,SILVER - COMMODITY EXCHANGE INC.,2008-04-01,47457,6193,   -1122,   -2348,145358,   -3560,41264,1226.0
875,SILVER - COMMODITY EXCHANGE INC.,2008-03-25,48579,8541,  -11365,    -948,148918,  -11942,40038,-10417.0
876,SILVER - COMMODITY EXCHANGE INC.,2008-03-18,59944,9489,      18,     573,160860,   -1621,50455,-555.0
877,SILVER - COMMODITY EXCHANGE INC.,2008-03-11,59926,8916,   -2285,   -2678,162481,   -4144,51010,393.0
878,SILVER - COMMODITY EXCHANGE INC.,2008-03-04,62211,11594,   -1326,    1974,166625,   -6715,50617,-3300.0
879,SILVER - COMMODITY EXCHANGE INC.,2008-02-26,63537,9620,    -196,    -975,173340,  -15811,53917,779.0
880,SILVER - COMMODITY EXCHANGE INC.,2008-02-19,63733,10595,     858,    -290,189151,    1842,53138,1148.0
881,SILVER - COMMODITY EXCHANGE INC.,2008-02-12,62875,10885,    4068,    1828,187309,    2632,51990,2240.0
882,SILVER - COMMODITY EXCHANGE INC.,2008-02-05,58807,9057,    1124,   -2514,184677,    1621,49750,3638.0
883,SILVER - COMMODITY EXCHANGE INC.,2008-01-29,57683,11571,    -821,    -345,183056,    3694,46112,-476.0
884,SILVER - COMMODITY EXCHANGE INC.,2008-01-22,58504,11916,    2635,    -936,179362,    1818,46588,3571.0
885,SILVER - COMMODITY EXCHANGE INC.,2008-01-15,55869,12852,    4095,    2161,177544,    9036,43017,1934.0
