,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
653,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-21,76008,25141,   22114,    -160,150410,   26752,50867,22274.0
654,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-14,53894,25301,   10704,    1233,123658,   14400,28593,9471.0
655,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-07,43190,24068,   12538,    5865,109258,    8176,19122,6673.0
656,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-31,30652,18203,     957,  -13924,101082,   -9980,12449,14881.0
657,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-24,29695,32127,    6067,    7291,111062,    7099,-2432,-1224.0
658,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-17,23628,24836,   -1045,    4501,103963,    3357,-1208,-5546.0
659,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-10,24673,20335,    1750,    6110,100606,    7446,4338,-4360.0
660,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-03,22923,14225,   -4855,   -4276,93160,   -2661,8698,-579.0
661,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-26,27778,18501,     -30,   -1106,95821,  -35850,9277,1076.0
662,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-19,27808,19607,   -3500,   -2081,131671,   -3366,8201,-1419.0
663,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-12,31308,21688,   -8251,   -2965,135037,   -2354,9620,-5286.0
664,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-05,39559,24653,   -9234,    9945,137391,   10765,14906,-19179.0
665,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-29,48793,14708,   -8784,   -4314,126626,   -4366,34085,-4470.0
666,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-22,57577,19022,   -8709,    3741,130992,   -9181,38555,-12450.0
667,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-15,66286,15281,   -3628,    5462,140173,   -8242,51005,-9090.0
668,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-08,69914,9819,  -14544,   -4416,148415,  -14621,60095,-10128.0
669,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-01,84458,14235,   21430,   -4569,163036,   28137,70223,25999.0
670,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-24,63028,18804,    4709,   -1487,134899,    6058,44224,6196.0
671,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-17,58319,20291,   10327,     266,128841,   15008,38028,10061.0
672,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-10,47992,20025,   -9299,   -7779,113833,  -12500,27967,-1520.0
673,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-03,57291,27804,    3859,   -1891,126333,    3712,29487,5750.0
674,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-27,53432,29695,   -9336,    9242,122621,  -67249,23737,-18578.0
675,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-20,62768,20453,    3220,  -12374,189870,   17014,42315,15594.0
676,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-13,59548,32827,    3642,    2953,172856,   26085,26721,689.0
677,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-06,55906,29874,    5143,    1591,146771,   10218,26032,3552.0
678,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-28,50763,28283,    2979,   -5389,136553,    7304,22480,8368.0
679,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-21,47784,33672,    9319,    4773,129249,    6353,14112,4546.0
680,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-14,38465,28899,    1400,   -5982,122896,     -59,9566,7382.0
681,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-07,37065,34881,    6925,  -14668,122955,    3685,2184,21593.0
682,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-31,30140,49549,     368,     868,119270,    2106,-19409,-500.0
683,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-24,29772,48681,    4654,   -5167,117164,   -5937,-18909,9821.0
684,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-17,25118,53848,    2079,    2160,123101,    2104,-28730,-81.0
685,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-10,23039,51688,   -4626,     652,120997,    1234,-28649,-5278.0
686,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-03,27665,51036,    -467,    1092,119763,    1028,-23371,-1559.0
687,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-27,28132,49944,    6704,    1648,118735,  -55519,-21812,5056.0
688,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-20,21428,48296,  -14359,    -876,174254,     825,-26868,-13483.0
689,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-13,35787,49172,    4765,   -2021,173429,   23103,-13385,6786.0
690,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-06,31022,51193,     953,   -5745,150326,    7095,-20171,6698.0
691,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-29,30069,56938,    1028,    5753,143231,   14080,-26869,-4725.0
692,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-22,29041,51185,     222,    5151,129151,    5184,-22144,-4929.0
693,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-15,28819,46034,     816,    2463,123967,    1898,-17215,-1647.0
694,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-08,28003,43571,     583,    1331,122069,    2228,-15568,-748.0
695,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-01,27420,42240,    2052,   -1051,119841,    -346,-14820,3103.0
696,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-25,25368,43291,    2025,   -4847,120187,   -2887,-17923,6872.0
697,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-18,23343,48138,    -579,    -697,123074,     129,-24795,118.0
698,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-11,23922,48835,    1209,   10440,122945,   19212,-24913,-9231.0
699,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-10-04,22713,38395,    1393,   -3475,103733,   17587,-15682,4868.0
700,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-27,21320,41870,     898,   15990,86146,  -36911,-20550,-15092.0
701,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-20,20422,25880,    3085,    2240,123057,    5654,-5458,845.0
702,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-13,17337,23640,   -1104,    7280,117403,    8213,-6303,-8384.0
703,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-09-06,18441,16360,   -6382,    5476,109190,    1953,2081,-11858.0
704,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-30,24823,10884,    1455,   -3680,107237,    2565,13939,5135.0
705,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23368,14564,     215,   -4468,104672,    1163,8804,4683.0
706,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-16,23153,19032,  -15719,    3864,103509,  -15464,4121,-19583.0
707,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-09,38872,15168,  -18610,   -1277,118973,  -14177,23704,-17333.0
708,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-08-02,57482,16445,    4598,    -298,133150,    4343,41037,4896.0
709,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-26,52884,16743,     261,   -8116,128807,    4088,36141,8377.0
710,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-19,52623,24859,   13088,     658,124719,   13095,27764,12430.0
711,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-12,39535,24201,    8189,    -324,111624,    5657,15334,8513.0
712,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-07-05,31346,24525,    9450,     766,105967,   13607,6821,8684.0
713,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-28,21896,23759,    1913,    5980,92360,    4455,-1863,-4067.0
714,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-21,19983,17779,  -13763,    2888,87905,  -54267,2204,-16651.0
715,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-14,33746,14891,    1115,   -4218,142172,   13062,18855,5333.0
716,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-06-07,32631,19109,   -3026,    9854,129110,    3456,13522,-12880.0
717,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-31,35657,9255,    4438,    -687,125654,    5409,26402,5125.0
718,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-24,31219,9942,   -4789,     225,120245,   -3141,21277,-5014.0
719,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-17,36008,9717,   -6690,    4222,123386,    1908,26291,-10912.0
720,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-10,42698,5495,  -17165,    -327,121478,  -18441,37203,-16838.0
721,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-05-03,59863,5822,   -1630,    3392,139919,     980,54041,-5022.0
722,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-26,61493,2430,   -5996,     -24,138939,   -3022,59063,-5972.0
723,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-19,67489,2454,    1135,    -159,141961,     -61,65035,1294.0
724,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-12,66354,2613,   -2522,   -1233,142022,    3765,63741,-1289.0
725,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-04-05,68876,3846,   15990,    2205,138257,   19129,65030,13785.0
726,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-29,52886,1641,    3164,   -2104,119128,     686,51245,5268.0
727,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-22,49722,3745,  -11067,     -53,118442,  -70715,45977,-11014.0
728,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-15,60789,3798,  -20464,      89,189157,   14442,56991,-20553.0
729,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-08,81253,3709,    2888,   -1829,174715,   26301,77544,4717.0
730,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-03-01,78365,5538,    5591,    1112,148414,    7804,72827,4479.0
731,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-22,72774,4426,   -4244,    -502,140610,    -212,68348,-3742.0
732,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-15,77018,4928,    4119,  -28181,140822,    -782,72090,32300.0
733,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-08,72899,33109,   17713,   11737,141604,   22116,39790,5976.0
734,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-02-01,55186,21372,    1111,    -984,119488,    1589,33814,2095.0
735,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-25,54075,22356,  -13539,   -1203,117899,  -10286,31719,-12336.0
736,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-18,67614,23559,   -3258,     444,128185,   -1295,44055,-3702.0
737,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-11,70872,23115,    5451,   -3958,129480,    8722,47757,9409.0
738,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-01-04,65421,27073,    7279,    3718,120758,    7535,38348,3561.0
739,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-28,58142,23355,   18477,    8638,113223,   21929,34787,9839.0
740,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-21,39665,14717,   -5175,    3273,91294,  -50997,24948,-8448.0
741,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-14,44840,11444,   -2163,   -1837,142291,   27292,33396,-326.0
742,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-12-07,47003,13281,   16004,    1437,114999,   14754,33722,14567.0
743,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-30,30999,11844,   -5798,   -2454,100245,   -5197,19155,-3344.0
744,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-23,36797,14298,  -21593,   -5651,105442,  -19145,22499,-15942.0
745,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-16,58390,19949,   -4143,   -5246,124587,   -4123,38441,1103.0
746,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-09,62533,25195,   20643,    6670,128710,   23901,37338,13973.0
747,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-11-02,41890,18525,    4088,     598,104809,    2540,23365,3490.0
748,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-26,37802,17927,  -10050,     815,102269,  -10522,19875,-10865.0
749,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-19,47852,17112,  -15431,   -2385,112791,  -11060,30740,-13046.0
750,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-12,63283,19497,     374,    -734,123851,    3806,43786,1108.0
751,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-10-05,62909,20231,   19831,    5023,120045,   18785,42678,14808.0
752,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-28,43078,15208,   -3907,   -1962,101260,    -264,27870,-1945.0
753,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-21,46985,17170,   17928,    5808,101524,   -9422,29815,12120.0
754,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-14,29057,11362,    1323,  -15920,110946,    3568,17695,17243.0
755,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-09-07,27734,27282,     777,   -4439,107378,    -625,452,5216.0
756,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-31,26957,31721,    2068,   22979,108003,   13027,-4764,-20911.0
757,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-24,24889,8742,   -9557,    3810,94976,      68,16147,-13367.0
758,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-17,34446,4932,  -12170,    -505,94908,  -10635,29514,-11665.0
759,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-10,46616,5437,    6281,    -716,105543,    6281,41179,6997.0
760,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-08-03,40335,6153,   13290,    2976,99262,   14141,34182,10314.0
761,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-27,27045,3177,    3306,   -4138,85121,    1804,23868,7444.0
762,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-20,23739,7315,   -4213,    1401,83317,   -4077,16424,-5614.0
763,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-13,27952,5914,    -597,  -14541,87394,   -5171,22038,13944.0
764,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-07-06,28549,20455,   -3026,    4774,92565,    4104,8094,-7800.0
765,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-29,31575,15681,   -6924,    3535,88461,    2064,15894,-10459.0
766,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-22,38499,12146,    1039,    2040,86397,  -41522,26353,-1001.0
767,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-15,37460,10106,     685,   -4159,127919,    6481,27354,4844.0
768,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-08,36775,14265,    -487,    -843,121438,    3988,22510,356.0
769,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-06-01,37262,15108,   -2851,   -1133,117450,   -5192,22154,-1718.0
770,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-25,40113,16241,  -13141,    7872,122642,   -2310,23872,-21013.0
771,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-18,53254,8369,   -4756,     813,124952,    2860,44885,-5569.0
772,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-11,58010,7556,   -7421,   -5863,122092,  -15089,50454,-1558.0
773,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-05-04,65431,13419,   -6935,     251,137181,   -7010,52012,-7186.0
774,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-27,72366,13168,  -10298,     160,144191,   -5169,59198,-10458.0
775,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-20,82664,13008,   -5254,   -4435,149360,   -4041,69656,-819.0
776,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-13,87918,17443,    -963,   -2126,153401,    1864,70475,1163.0
777,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-04-06,88881,19569,     286,    1270,151537,    -596,69312,-984.0
778,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-30,88595,18299,   -1683,    1048,152133,    -752,70296,-2731.0
779,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-23,90278,17251,    9296,    5909,152885,  -27299,73027,3387.0
780,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-16,80982,11342,    9632,    1391,180184,   41193,69640,8241.0
781,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-09,71350,9951,   24180,    1070,138991,   29474,61399,23110.0
782,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-03-02,47170,8881,    6946,   -2922,109517,    8888,38289,9868.0
783,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-23,40224,11803,    5198,     232,100629,    7299,28421,4966.0
784,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-16,35026,11571,   10741,   -3851,93330,    9013,23455,14592.0
785,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-09,24285,15422,   -1354,    5138,84317,    1625,8863,-6492.0
786,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-02-02,25639,10284,  -10020,     434,82692,   -8683,15355,-10454.0
787,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-26,35659,9850,  -22389,   -1395,91375,  -28896,25809,-20994.0
788,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-19,58048,11245,   -2171,    -279,120271,    2961,46803,-1892.0
789,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-12,60219,11524,    8483,     -16,117310,    9756,48695,8499.0
790,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2010-01-05,51736,11540,    1279,    1072,107554,    6397,40196,207.0
791,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-29,50457,10468,   19076,    1788,101157,   21734,39989,17288.0
792,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-22,31381,8680,    2016,    4940,79423,  -30472,22701,-2924.0
793,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-15,29365,3740,   -3830,       4,109895,    6677,25625,-3834.0
794,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-08,33195,3736,   -2769,   -1419,103218,    5787,29459,-1350.0
795,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-12-01,35964,5155,    5472,    -684,97431,    8300,30809,6156.0
796,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-24,30492,5839,   -5161,   -6208,89131,   -5110,24653,1047.0
797,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-17,35653,12047,    5485,    3863,94241,    8322,23606,1622.0
798,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-09,30168,8184,    2306,    3691,85919,    3023,21984,-1385.0
799,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-11-03,27862,4493,  -13399,   -1313,82896,  -16739,23369,-12086.0
800,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-27,41261,5806,  -11428,   -3346,99635,  -11609,35455,-8082.0
801,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-20,52689,9152,    1950,    2609,111244,    8286,43537,-659.0
802,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-13,50739,6543,    9348,     927,102958,   14823,44196,8421.0
803,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-10-06,41391,5616,   17548,     -18,88135,   17120,35775,17566.0
804,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-29,23843,5634,  -20313,   -3970,71015,  -18039,18209,-16343.0
805,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-22,44156,9604,    -738,    2742,89054,  -35435,34552,-3480.0
806,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-15,44894,6862,    2050,     836,124489,   19405,38032,1214.0
807,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-08,42844,6026,    5006,    1077,105084,   16420,36818,3929.0
808,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-09-01,37838,4949,  -13003,   -5903,88664,  -10419,32889,-7100.0
809,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-25,50841,10852,    2783,     252,99083,    5654,39989,2531.0
810,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-18,48058,10600,     111,   -3458,93429,   -2494,37458,3569.0
811,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-11,47947,14058,  -10479,   -7776,95923,   -9349,33889,-2703.0
812,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-08-04,58426,21834,    9878,    2354,105272,   13249,36592,7524.0
813,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-07-28,48548,19480,    5901,   -6661,92023,    2130,29068,12562.0
814,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-07-21,42647,26141,   10797,     184,89893,    4546,16506,10613.0
815,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-07-14,31850,25957,    1879,    2538,85347,    5156,5893,-659.0
816,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-07-07,29971,23419,   -2464,     256,80191,    -345,6552,-2720.0
817,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-06-30,32435,23163,    2392,    4467,80536,    6183,9272,-2075.0
818,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-06-23,30043,18696,   -1390,    2723,74353,  -44251,11347,-4113.0
819,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-06-16,31433,15973,   -1972,   -4466,118604,   20689,15460,2494.0
820,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-06-09,33405,20439,    1526,   -4846,97915,    7302,12966,6372.0
821,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-06-02,31879,25285,    -550,    4388,90613,    1167,6594,-4938.0
822,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-05-26,32429,20897,    3613,   -2494,89446,    2919,11532,6107.0
823,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-05-19,28816,23391,    3636,    3660,86527,    5125,5425,-24.0
824,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-05-12,25180,19731,    3173,    -262,81402,    6826,5449,3435.0
825,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-05-05,22007,19993,    5612,   -4109,74576,    6847,2014,9721.0
826,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-04-28,16395,24102,    3498,   -1502,67729,    4680,-7707,5000.0
827,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-04-21,12897,25604,    2482,   -2540,63049,    2563,-12707,5022.0
828,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-04-14,10415,28144,    3018,   -2564,60486,    2267,-17729,5582.0
829,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-04-07,7397,30708,     944,     909,58219,    -376,-23311,35.0
830,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-03-31,6453,29799,    1250,    3924,58595,    1954,-23346,-2674.0
831,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-03-24,5203,25875,   -3512,   -6790,56641,  -37338,-20672,3278.0
832,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-03-17,8715,32665,     724,    4384,93979,    6192,-23950,-3660.0
833,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-03-10,7991,28281,   -3868,   -2591,87787,    4019,-20290,-1277.0
834,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-03-03,11859,30872,    2817,    8865,83768,    9330,-19013,-6048.0
835,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-02-24,9042,22007,    -589,    -533,74438,    2253,-12965,-56.0
836,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-02-17,9631,22540,    1842,    3280,72185,    4322,-12909,-1438.0
837,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-02-10,7789,19260,   -1808,   -2912,67863,     852,-11471,1104.0
838,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-02-03,9597,22172,    1699,    -692,67011,    2060,-12575,2391.0
839,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2009-01-27,7898,22864,   -1051,    -670,64951,    -465,-14966,-381.0
