,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
692,GOLD - COMMODITY EXCHANGE INC.,2011-11-15,205417,46203,    5231,    1724,470490,    5508,159214,3507.0
693,GOLD - COMMODITY EXCHANGE INC.,2011-11-08,200186,44479,   17037,    1275,464982,   22547,155707,15762.0
694,GOLD - COMMODITY EXCHANGE INC.,2011-11-01,183149,43204,    1003,   -9221,442435,   -1288,139945,10224.0
695,GOLD - COMMODITY EXCHANGE INC.,2011-10-25,182146,52425,    6922,    4179,443723,    5984,129721,2743.0
696,GOLD - COMMODITY EXCHANGE INC.,2011-10-18,175224,48246,   -3901,    3623,437739,    -351,126978,-7524.0
697,GOLD - COMMODITY EXCHANGE INC.,2011-10-11,179125,44623,   -1510,   -2856,438090,    1170,134502,1346.0
698,GOLD - COMMODITY EXCHANGE INC.,2011-10-04,180635,47479,   -1088,   -6443,436920,  -28494,133156,5355.0
699,GOLD - COMMODITY EXCHANGE INC.,2011-09-27,181723,53922,  -31086,   -8358,465414,  -33942,127801,-22728.0
700,GOLD - COMMODITY EXCHANGE INC.,2011-09-20,212809,62280,  -22586,   -4268,499356,  -12712,150529,-18318.0
701,GOLD - COMMODITY EXCHANGE INC.,2011-09-13,235395,66548,  -13062,    2462,512068,  -11226,168847,-15524.0
702,GOLD - COMMODITY EXCHANGE INC.,2011-09-06,248457,64086,   11227,    3803,523294,   13968,184371,7424.0
703,GOLD - COMMODITY EXCHANGE INC.,2011-08-30,237230,60283,  -21411,  -10677,509326,  -19194,176947,-10734.0
704,GOLD - COMMODITY EXCHANGE INC.,2011-08-23,258641,70960,   -5313,    7092,528520,   14413,187681,-12405.0
705,GOLD - COMMODITY EXCHANGE INC.,2011-08-16,263954,63868,    4566,    8053,514107,    3884,200086,-3487.0
706,GOLD - COMMODITY EXCHANGE INC.,2011-08-09,259388,55815,  -32586,   11016,510223,  -19180,203573,-43602.0
707,GOLD - COMMODITY EXCHANGE INC.,2011-08-02,291974,44799,   13501,    1943,529403,   -7051,247175,11558.0
708,GOLD - COMMODITY EXCHANGE INC.,2011-07-26,278473,42856,     981,  -15339,536454,   -5888,235617,16320.0
709,GOLD - COMMODITY EXCHANGE INC.,2011-07-19,277492,58195,   14977,   -6723,542342,   22140,219297,21700.0
710,GOLD - COMMODITY EXCHANGE INC.,2011-07-12,262515,64918,   42626,    2804,520202,   30420,197597,39822.0
711,GOLD - COMMODITY EXCHANGE INC.,2011-07-05,219889,62114,   -6093,    2034,489782,   -5979,157775,-8127.0
712,GOLD - COMMODITY EXCHANGE INC.,2011-06-28,225982,60080,  -36272,    1053,495761,  -19255,165902,-37325.0
713,GOLD - COMMODITY EXCHANGE INC.,2011-06-21,262254,59027,   14541,    3009,515016,   17236,203227,11532.0
714,GOLD - COMMODITY EXCHANGE INC.,2011-06-14,247713,56018,   -4124,    2889,497780,   -4471,191695,-7013.0
715,GOLD - COMMODITY EXCHANGE INC.,2011-06-07,251837,53129,    4652,   -2282,502251,     851,198708,6934.0
716,GOLD - COMMODITY EXCHANGE INC.,2011-05-31,247185,55411,    6724,  -12656,501400,  -29780,191774,19380.0
717,GOLD - COMMODITY EXCHANGE INC.,2011-05-24,240461,68067,   13040,    5249,531180,   22016,172394,7791.0
718,GOLD - COMMODITY EXCHANGE INC.,2011-05-17,227421,62818,  -13554,   -1818,509164,    -987,164603,-11736.0
719,GOLD - COMMODITY EXCHANGE INC.,2011-05-10,240975,64636,  -18465,   -2148,510151,  -12172,176339,-16317.0
720,GOLD - COMMODITY EXCHANGE INC.,2011-05-03,259440,66784,   -1167,    7443,522323,   -7809,192656,-8610.0
721,GOLD - COMMODITY EXCHANGE INC.,2011-04-26,260607,59341,  -13601,      59,530132,   -7814,201266,-13660.0
722,GOLD - COMMODITY EXCHANGE INC.,2011-04-19,274208,59282,   12873,    -308,537946,   23075,214926,13181.0
723,GOLD - COMMODITY EXCHANGE INC.,2011-04-12,261335,59590,    1543,    4504,514871,    5915,201745,-2961.0
724,GOLD - COMMODITY EXCHANGE INC.,2011-04-05,259792,55086,   17449,    5864,508956,   16869,204706,11585.0
725,GOLD - COMMODITY EXCHANGE INC.,2011-03-29,242343,49222,   10831,   -7453,492087,  -17044,193121,18284.0
726,GOLD - COMMODITY EXCHANGE INC.,2011-03-22,231512,56675,   -9149,   -9415,509131,    1371,174837,266.0
727,GOLD - COMMODITY EXCHANGE INC.,2011-03-15,240661,66090,  -12773,    3596,507760,   -7454,174571,-16369.0
728,GOLD - COMMODITY EXCHANGE INC.,2011-03-08,253434,62494,   -4320,    1993,515214,    -570,190940,-6313.0
729,GOLD - COMMODITY EXCHANGE INC.,2011-03-01,257754,60501,   10787,   -6042,515784,   13665,197253,16829.0
730,GOLD - COMMODITY EXCHANGE INC.,2011-02-22,246967,66543,   16024,    8444,502119,   28774,180424,7580.0
731,GOLD - COMMODITY EXCHANGE INC.,2011-02-15,230943,58099,    4144,   -1607,473345,    3566,172844,5751.0
732,GOLD - COMMODITY EXCHANGE INC.,2011-02-08,226799,59706,   14534,   -1365,469779,    6872,167093,15899.0
733,GOLD - COMMODITY EXCHANGE INC.,2011-02-01,212265,61071,  -20460,  -11065,462907,  -43140,151194,-9395.0
734,GOLD - COMMODITY EXCHANGE INC.,2011-01-25,232725,72136,   -4679,    -275,506047,  -81785,160589,-4404.0
735,GOLD - COMMODITY EXCHANGE INC.,2011-01-18,237404,72411,    3071,   15450,587832,    -347,164993,-12379.0
736,GOLD - COMMODITY EXCHANGE INC.,2011-01-11,234333,56961,  -15972,    8974,588179,   -4434,177372,-24946.0
737,GOLD - COMMODITY EXCHANGE INC.,2011-01-04,250305,47987,   -7840,    5630,592613,   -1877,202318,-13470.0
738,GOLD - COMMODITY EXCHANGE INC.,2010-12-28,258145,42357,    6423,   -2941,594490,   12357,215788,9364.0
739,GOLD - COMMODITY EXCHANGE INC.,2010-12-21,251722,45298,   -8195,    5576,582133,  -12519,206424,-13771.0
740,GOLD - COMMODITY EXCHANGE INC.,2010-12-14,259917,39722,   -9587,    2969,594652,   -8980,220195,-12556.0
741,GOLD - COMMODITY EXCHANGE INC.,2010-12-07,269504,36753,    3680,   -1464,603632,    3474,232751,5144.0
742,GOLD - COMMODITY EXCHANGE INC.,2010-11-30,265824,38217,    3855,   -2423,600158,  -22554,227607,6278.0
743,GOLD - COMMODITY EXCHANGE INC.,2010-11-23,261969,40640,   -5188,   -8038,622712,  -14723,221329,2850.0
744,GOLD - COMMODITY EXCHANGE INC.,2010-11-16,267157,48678,  -30848,   -3148,637435,  -13329,218479,-27700.0
745,GOLD - COMMODITY EXCHANGE INC.,2010-11-09,298005,51826,   15298,    -653,650764,   32383,246179,15951.0
746,GOLD - COMMODITY EXCHANGE INC.,2010-11-02,282707,52479,    -446,    8412,618381,   10799,230228,-8858.0
747,GOLD - COMMODITY EXCHANGE INC.,2010-10-26,283153,44067,  -16122,   -5456,607582,  -23044,239086,-10666.0
748,GOLD - COMMODITY EXCHANGE INC.,2010-10-19,299275,49523,   -5289,     833,630626,   14244,249752,-6122.0
749,GOLD - COMMODITY EXCHANGE INC.,2010-10-12,304564,48690,    3993,    7739,616382,    -822,255874,-3746.0
750,GOLD - COMMODITY EXCHANGE INC.,2010-10-05,300571,40951,    3299,    1328,617204,   -2204,259620,1971.0
751,GOLD - COMMODITY EXCHANGE INC.,2010-09-28,297272,39623,   10704,   -2932,619408,   21816,257649,13636.0
752,GOLD - COMMODITY EXCHANGE INC.,2010-09-21,286568,42555,     331,     579,597592,    3534,244013,-248.0
753,GOLD - COMMODITY EXCHANGE INC.,2010-09-14,286237,41976,   10870,    6306,594058,    8494,244261,4564.0
754,GOLD - COMMODITY EXCHANGE INC.,2010-09-07,275367,35670,    2858,    1238,585564,    8212,239697,1620.0
755,GOLD - COMMODITY EXCHANGE INC.,2010-08-31,272509,34432,   16265,    -621,577352,   20888,238077,16886.0
756,GOLD - COMMODITY EXCHANGE INC.,2010-08-24,256244,35053,   15290,   -1673,556464,   12790,221191,16963.0
757,GOLD - COMMODITY EXCHANGE INC.,2010-08-17,240954,36726,   16469,    2928,543674,   20596,204228,13541.0
758,GOLD - COMMODITY EXCHANGE INC.,2010-08-10,224485,33798,    1781,   -3391,523078,    4435,190687,5172.0
759,GOLD - COMMODITY EXCHANGE INC.,2010-08-03,222704,37189,   -5547,   -2161,518643,  -41423,185515,-3386.0
760,GOLD - COMMODITY EXCHANGE INC.,2010-07-27,228251,39350,     288,  -10306,560066,     593,188901,10594.0
761,GOLD - COMMODITY EXCHANGE INC.,2010-07-20,227963,49656,  -15904,   10710,559473,   -8605,178307,-26614.0
762,GOLD - COMMODITY EXCHANGE INC.,2010-07-13,243867,38946,   -7406,   -3285,568078,   -9654,204921,-4121.0
763,GOLD - COMMODITY EXCHANGE INC.,2010-07-06,251273,42231,  -28719,    6964,577732,  -23406,209042,-35683.0
764,GOLD - COMMODITY EXCHANGE INC.,2010-06-29,279992,35267,   -3928,  -10019,601138,   -1273,244725,6091.0
765,GOLD - COMMODITY EXCHANGE INC.,2010-06-22,283920,45286,   10263,    1880,602411,   33207,238634,8383.0
766,GOLD - COMMODITY EXCHANGE INC.,2010-06-15,273657,43406,    2928,      75,569204,    4412,230251,2853.0
767,GOLD - COMMODITY EXCHANGE INC.,2010-06-08,270729,43331,    4160,    1308,564792,   10842,227398,2852.0
768,GOLD - COMMODITY EXCHANGE INC.,2010-06-01,266569,42023,   -4615,   -1470,553950,  -37410,224546,-3145.0
769,GOLD - COMMODITY EXCHANGE INC.,2010-05-25,271184,43493,  -10801,   -6822,591360,   11602,227691,-3979.0
770,GOLD - COMMODITY EXCHANGE INC.,2010-05-18,281985,50315,    -390,    3765,579758,   -3746,231670,-4155.0
771,GOLD - COMMODITY EXCHANGE INC.,2010-05-11,282375,46550,   10864,    5586,583504,   31888,235825,5278.0
772,GOLD - COMMODITY EXCHANGE INC.,2010-05-04,271511,40964,    8039,    3160,551616,   13025,230547,4879.0
773,GOLD - COMMODITY EXCHANGE INC.,2010-04-27,263472,37804,   12228,   -2789,538591,   17253,225668,15017.0
774,GOLD - COMMODITY EXCHANGE INC.,2010-04-20,251244,40593,  -11355,   -1264,521338,   -7518,210651,-10091.0
775,GOLD - COMMODITY EXCHANGE INC.,2010-04-13,262599,41857,   20297,    3001,528856,   31468,220742,17296.0
776,GOLD - COMMODITY EXCHANGE INC.,2010-04-06,242302,38856,   32428,    2748,497388,   30710,203446,29680.0
777,GOLD - COMMODITY EXCHANGE INC.,2010-03-30,209874,36108,  -11598,   -1492,466678,  -28465,173766,-10106.0
778,GOLD - COMMODITY EXCHANGE INC.,2010-03-23,221472,37600,  -17593,   -1119,495143,   -1338,183872,-16474.0
779,GOLD - COMMODITY EXCHANGE INC.,2010-03-16,239065,38719,   -1803,    6045,496481,    2572,200346,-7848.0
780,GOLD - COMMODITY EXCHANGE INC.,2010-03-09,240868,32674,    1103,     281,493909,   11123,208194,822.0
781,GOLD - COMMODITY EXCHANGE INC.,2010-03-02,239765,32393,    6659,     -91,482786,   16214,207372,6750.0
782,GOLD - COMMODITY EXCHANGE INC.,2010-02-23,233106,32484,    8391,   -3373,466572,      63,200622,11764.0
783,GOLD - COMMODITY EXCHANGE INC.,2010-02-16,224715,35857,    1940,   -5399,466509,    -396,188858,7339.0
784,GOLD - COMMODITY EXCHANGE INC.,2010-02-09,222775,41256,  -23273,    5377,466905,  -13955,181519,-28650.0
785,GOLD - COMMODITY EXCHANGE INC.,2010-02-02,246048,35879,    -175,    1580,480860,  -26705,210169,-1755.0
786,GOLD - COMMODITY EXCHANGE INC.,2010-01-26,246223,34299,  -15053,   -5508,507565,  -21359,211924,-9545.0
787,GOLD - COMMODITY EXCHANGE INC.,2010-01-19,261276,39807,   -9984,   -2111,528924,    5658,221469,-7873.0
788,GOLD - COMMODITY EXCHANGE INC.,2010-01-12,271260,41918,    8252,    6677,523266,   15623,229342,1575.0
789,GOLD - COMMODITY EXCHANGE INC.,2010-01-05,263008,35241,    -623,    2100,507643,   15931,227767,-2723.0
790,GOLD - COMMODITY EXCHANGE INC.,2009-12-29,263631,33141,   -9856,   -2270,491712,   -7521,230490,-7586.0
791,GOLD - COMMODITY EXCHANGE INC.,2009-12-22,273487,35411,  -14995,    3037,499233,   -5135,238076,-18032.0
792,GOLD - COMMODITY EXCHANGE INC.,2009-12-15,288482,32374,   -2474,   -4153,504368,   -1284,256108,1679.0
793,GOLD - COMMODITY EXCHANGE INC.,2009-12-08,290956,36527,   -6360,   -1725,505652,  -15781,254429,-4635.0
794,GOLD - COMMODITY EXCHANGE INC.,2009-12-01,297316,38252,    2536,    5803,521433,     180,259064,-3267.0
795,GOLD - COMMODITY EXCHANGE INC.,2009-11-24,294780,32449,   10390,  -16244,521253,  -11866,262331,26634.0
796,GOLD - COMMODITY EXCHANGE INC.,2009-11-17,284390,48693,    3992,    6355,533119,    2614,235697,-2363.0
797,GOLD - COMMODITY EXCHANGE INC.,2009-11-09,280398,42338,     874,    4133,530505,   36514,238060,-3259.0
798,GOLD - COMMODITY EXCHANGE INC.,2009-11-03,279524,38205,    6578,    7036,493991,   -3488,241319,-458.0
799,GOLD - COMMODITY EXCHANGE INC.,2009-10-27,272946,31169,  -13918,   -5588,497479,  -12199,241777,-8330.0
800,GOLD - COMMODITY EXCHANGE INC.,2009-10-20,286864,36757,   -1350,    2498,509678,    5491,250107,-3848.0
801,GOLD - COMMODITY EXCHANGE INC.,2009-10-13,288214,34259,   18335,    4048,504187,   19880,253955,14287.0
802,GOLD - COMMODITY EXCHANGE INC.,2009-10-06,269879,30211,   16885,    8603,484307,   29722,239668,8282.0
803,GOLD - COMMODITY EXCHANGE INC.,2009-09-29,252994,21608,  -12931,   -7568,454585,  -12560,231386,-5363.0
804,GOLD - COMMODITY EXCHANGE INC.,2009-09-22,265925,29176,    2596,    1494,467145,    -747,236749,1102.0
805,GOLD - COMMODITY EXCHANGE INC.,2009-09-15,263329,27682,   11621,     650,467892,   16179,235647,10971.0
806,GOLD - COMMODITY EXCHANGE INC.,2009-09-08,251708,27032,   44909,    4734,451713,   67010,224676,40175.0
807,GOLD - COMMODITY EXCHANGE INC.,2009-09-01,206799,22298,    1327,    -192,384703,    5074,184501,1519.0
808,GOLD - COMMODITY EXCHANGE INC.,2009-08-25,205472,22490,    2005,   -3447,379629,    5819,182982,5452.0
809,GOLD - COMMODITY EXCHANGE INC.,2009-08-18,203467,25937,   -8522,    4034,373810,  -11192,177530,-12556.0
810,GOLD - COMMODITY EXCHANGE INC.,2009-08-11,211989,21903,   -5020,   -1592,385002,   -7832,190086,-3428.0
811,GOLD - COMMODITY EXCHANGE INC.,2009-08-04,217009,23495,   17557,   -3186,392834,    6494,193514,20743.0
812,GOLD - COMMODITY EXCHANGE INC.,2009-07-28,199452,26681,   -1817,   -1286,386340,   -4599,172771,-531.0
813,GOLD - COMMODITY EXCHANGE INC.,2009-07-21,201269,27967,   15565,    1067,390939,   20430,173302,14498.0
814,GOLD - COMMODITY EXCHANGE INC.,2009-07-14,185704,26900,   -4682,     658,370509,   -2476,158804,-5340.0
815,GOLD - COMMODITY EXCHANGE INC.,2009-07-07,190386,26242,   -3619,   -3577,372985,   -6214,164144,-42.0
816,GOLD - COMMODITY EXCHANGE INC.,2009-06-30,194005,29819,   -1649,     459,379199,    8852,164186,-2108.0
817,GOLD - COMMODITY EXCHANGE INC.,2009-06-23,195654,29360,   -7033,    2216,370347,   -1650,166294,-9249.0
818,GOLD - COMMODITY EXCHANGE INC.,2009-06-16,202687,27144,  -13098,    1033,371997,  -15184,175543,-14131.0
819,GOLD - COMMODITY EXCHANGE INC.,2009-06-09,215785,26111,    -183,   -2517,387181,   -3876,189674,2334.0
820,GOLD - COMMODITY EXCHANGE INC.,2009-06-02,215968,28628,    6235,   -3797,391057,   -5908,187340,10032.0
821,GOLD - COMMODITY EXCHANGE INC.,2009-05-26,209733,32425,   23801,   -3923,396965,   29034,177308,27724.0
822,GOLD - COMMODITY EXCHANGE INC.,2009-05-19,185932,36348,    1423,   -9284,367931,    8414,149584,10707.0
823,GOLD - COMMODITY EXCHANGE INC.,2009-05-12,184509,45632,   13016,    4130,359517,   18056,138877,8886.0
824,GOLD - COMMODITY EXCHANGE INC.,2009-05-05,171493,41502,    4672,    3781,341461,   -1576,129991,891.0
825,GOLD - COMMODITY EXCHANGE INC.,2009-04-28,166821,37721,    2493,    1760,343037,    3811,129100,733.0
826,GOLD - COMMODITY EXCHANGE INC.,2009-04-21,164328,35961,   -1538,     -10,339226,    2296,128367,-1528.0
827,GOLD - COMMODITY EXCHANGE INC.,2009-04-14,165866,35971,     489,   -1594,336930,   -7999,129895,2083.0
828,GOLD - COMMODITY EXCHANGE INC.,2009-04-07,165377,37565,  -17609,    9438,344929,  -23689,127812,-27047.0
829,GOLD - COMMODITY EXCHANGE INC.,2009-03-31,182986,28127,    4351,    1419,368618,  -18559,154859,2932.0
830,GOLD - COMMODITY EXCHANGE INC.,2009-03-24,178635,26708,    3445,    1913,387177,   10940,151927,1532.0
831,GOLD - COMMODITY EXCHANGE INC.,2009-03-17,175190,24795,   -2970,   -8577,376237,    4916,150395,5607.0
832,GOLD - COMMODITY EXCHANGE INC.,2009-03-10,178160,33372,  -11420,    3085,371321,    6050,144788,-14505.0
833,GOLD - COMMODITY EXCHANGE INC.,2009-03-03,189580,30287,  -10250,   -7678,365271,   -7426,159293,-2572.0
834,GOLD - COMMODITY EXCHANGE INC.,2009-02-24,199830,37965,    3864,    7920,372697,   11078,161865,-4056.0
835,GOLD - COMMODITY EXCHANGE INC.,2009-02-17,195966,30045,    7068,    4769,361619,   10761,165921,2299.0
836,GOLD - COMMODITY EXCHANGE INC.,2009-02-10,188898,25276,    7878,    -438,350858,    4570,163622,8316.0
837,GOLD - COMMODITY EXCHANGE INC.,2009-02-03,181020,25714,   15368,    1176,346288,   -7903,155306,14192.0
838,GOLD - COMMODITY EXCHANGE INC.,2009-01-27,165652,24538,   18742,    1565,354191,   22684,141114,17177.0
839,GOLD - COMMODITY EXCHANGE INC.,2009-01-20,146910,22973,     743,    4424,331507,   13322,123937,-3681.0
840,GOLD - COMMODITY EXCHANGE INC.,2009-01-13,146167,18549,   -6402,    -416,318185,   -2206,127618,-5986.0
841,GOLD - COMMODITY EXCHANGE INC.,2009-01-06,152569,18965,    6277,   -1366,320391,   19943,133604,7643.0
842,GOLD - COMMODITY EXCHANGE INC.,2008-12-30,146292,20331,    5046,   -1127,300448,    9426,125961,6173.0
843,GOLD - COMMODITY EXCHANGE INC.,2008-12-22,141246,21458,    8572,   -2967,291022,    8107,119788,11539.0
844,GOLD - COMMODITY EXCHANGE INC.,2008-12-16,132674,24425,   21390,   -3704,282915,   21914,108249,25094.0
845,GOLD - COMMODITY EXCHANGE INC.,2008-12-09,111284,28129,    -308,     906,261001,   -3795,83155,-1214.0
846,GOLD - COMMODITY EXCHANGE INC.,2008-12-02,111592,27223,   -3422,   -5919,264796,  -11771,84369,2497.0
847,GOLD - COMMODITY EXCHANGE INC.,2008-11-25,115014,33142,    3951,  -13092,276567,  -13133,81872,17043.0
848,GOLD - COMMODITY EXCHANGE INC.,2008-11-18,111063,46234,   -5288,   -6158,289700,   -4131,64829,870.0
849,GOLD - COMMODITY EXCHANGE INC.,2008-11-11,116351,52392,   -1815,    2421,293831,  -10077,63959,-4236.0
850,GOLD - COMMODITY EXCHANGE INC.,2008-11-04,118166,49971,     528,   10648,303908,   -9801,68195,-10120.0
851,GOLD - COMMODITY EXCHANGE INC.,2008-10-28,117638,39323,   -8313,   12574,313709,   -5763,78315,-20887.0
852,GOLD - COMMODITY EXCHANGE INC.,2008-10-21,125951,26749,   -5142,    2481,319472,   -4024,99202,-7623.0
853,GOLD - COMMODITY EXCHANGE INC.,2008-10-14,131093,24268,   -6579,   -1791,323496,   -5984,106825,-4788.0
854,GOLD - COMMODITY EXCHANGE INC.,2008-10-07,137672,26059,   -3354,    2819,329480,   -7118,111613,-6173.0
855,GOLD - COMMODITY EXCHANGE INC.,2008-09-30,141026,23240,  -15786,  -12556,336598,  -31656,117786,-3230.0
856,GOLD - COMMODITY EXCHANGE INC.,2008-09-23,156812,35796,    9092,  -21633,368254,  -25560,121016,30725.0
857,GOLD - COMMODITY EXCHANGE INC.,2008-09-16,147720,57429,   13774,    6138,393814,    1222,90291,7636.0
858,GOLD - COMMODITY EXCHANGE INC.,2008-09-09,133946,51291,   -5305,    5231,392592,   10263,82655,-10536.0
859,GOLD - COMMODITY EXCHANGE INC.,2008-09-02,139251,46060,   -7989,    4099,382329,    1563,93191,-12088.0
860,GOLD - COMMODITY EXCHANGE INC.,2008-08-26,147240,41961,    3136,   10223,380766,    7798,105279,-7087.0
861,GOLD - COMMODITY EXCHANGE INC.,2008-08-19,144104,31738,  -15209,    3085,372968,    7357,112366,-18294.0
862,GOLD - COMMODITY EXCHANGE INC.,2008-08-12,159313,28653,  -33215,    -147,365611,  -42819,130660,-33068.0
863,GOLD - COMMODITY EXCHANGE INC.,2008-08-05,192528,28800,  -19757,   -1166,408430,  -37583,163728,-18591.0
864,GOLD - COMMODITY EXCHANGE INC.,2008-07-29,212285,29966,  -18885,   -6551,446013,  -29593,182319,-12334.0
865,GOLD - COMMODITY EXCHANGE INC.,2008-07-22,231170,36517,   -9764,   -1634,475606,   -8314,194653,193034.0
866,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",2008-07-22,3630,2011,    -755,     932,11538,    -304,1619,-1687.0
867,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",2008-07-15,4385,1079,.,.,11842,.,3306,-199477.0
868,GOLD - COMMODITY EXCHANGE INC.,2008-07-15,240934,38151,   15889,    2708,483920,   40718,202783,13181.0
869,GOLD - COMMODITY EXCHANGE INC.,2008-07-08,225045,35443,    1506,    -417,443202,    9178,189602,1923.0
870,GOLD - COMMODITY EXCHANGE INC.,2008-07-01,223539,35860,   33321,    -820,434024,   32798,187679,34141.0
871,GOLD - COMMODITY EXCHANGE INC.,2008-06-24,190218,36680,    9581,    7233,401226,   10755,153538,2348.0
872,GOLD - COMMODITY EXCHANGE INC.,2008-06-17,180637,29447,   -8538,   -8480,390471,   -5921,151190,-58.0
873,GOLD - COMMODITY EXCHANGE INC.,2008-06-10,189175,37927,  -11369,    7594,396392,   -2049,151248,-18963.0
874,GOLD - COMMODITY EXCHANGE INC.,2008-06-03,200544,30333,  -20410,     891,398441,  -32520,170211,-21301.0
875,GOLD - COMMODITY EXCHANGE INC.,2008-05-27,220954,29442,    4630,   -4763,430961,  -22123,191512,9393.0
876,GOLD - COMMODITY EXCHANGE INC.,2008-05-20,216324,34205,   18515,  -10666,453084,   13448,182119,29181.0
878,GOLD - COMMODITY EXCHANGE INC.,2008-05-13,197809,44871,    5090,    8119,439636,    5895,152938,152068.0
877,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",2008-05-13,2996,2126,     401,     287,12321,    1109,870,-155097.0
879,GOLD - COMMODITY EXCHANGE INC.,2008-05-06,192719,36752,   -2125,    2556,433741,    4071,155967,-4681.0
880,GOLD - COMMODITY EXCHANGE INC.,2008-04-29,194844,34196,   -7021,     -46,429670,    5452,160648,159345.0
881,"GOLD, 100 TROY OZ - CHICAGO BOARD OF TRADE",2008-04-29,3681,2378,.,.,12443,.,1303,-166320.0
882,GOLD - COMMODITY EXCHANGE INC.,2008-04-22,201865,34242,   -1045,    3309,424218,    1519,167623,-4354.0
883,GOLD - COMMODITY EXCHANGE INC.,2008-04-15,202910,30933,    6087,    -497,422699,   15487,171977,6584.0
884,GOLD - COMMODITY EXCHANGE INC.,2008-04-08,196823,31430,    5865,    1750,407212,    7819,165393,4115.0
