,Market and Exchange Names,As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Change in Open Interest (All),Net Positions,Change Net Positions
1052,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-07-05,5905,5108,     571,    1489,28220,     422,797,-918.0
1053,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-06-28,5334,3619,   -1155,     656,27798,    -323,1715,-1811.0
1054,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-06-21,6489,2963,   -6106,   -1076,28121,  -23471,3526,-5030.0
1055,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-06-14,12595,4039,     241,    -738,51592,    9094,8556,979.0
1056,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-06-07,12354,4777,    -311,     226,42498,    2528,7577,-537.0
1057,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-05-31,12665,4551,     731,    -360,39970,   -1463,8114,1091.0
1058,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-05-24,11934,4911,    1144,    -226,41433,     296,7023,1370.0
1059,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-05-17,10790,5137,     213,      32,41137,    -419,5653,181.0
1060,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-05-10,10577,5105,    -262,      -6,41556,     -60,5472,-256.0
1061,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-05-03,10839,5111,     689,   -6604,41616,     343,5728,7293.0
1062,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-04-26,10150,11715,    1356,    -204,41273,     759,-1565,1560.0
1063,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-04-19,8794,11919,    -556,     201,40514,    1732,-3125,-757.0
1064,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-04-12,9350,11718,     -62,     912,38782,     564,-2368,-974.0
1065,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-04-05,9412,10806,    -333,    4654,38218,    -112,-1394,-4987.0
1066,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-03-29,9745,6152,    -263,     999,38330,    -158,3593,-1262.0
1067,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-03-22,10008,5153,   -4594,    1505,38488,  -24849,4855,-6099.0
1068,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-03-15,14602,3648,   -2062,    1180,63337,    8060,10954,-3242.0
1069,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-03-08,16664,2468,     159,    -375,55277,    2466,14196,534.0
1070,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-03-01,16505,2843,    2494,    -287,52811,    3768,13662,2781.0
1071,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-02-22,14011,3130,    -104,    -212,49043,     191,10881,108.0
1072,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-02-15,14115,3342,    1508,     171,48852,     909,10773,1337.0
1073,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-02-08,12607,3171,      79,   -5463,47943,     449,9436,5542.0
1074,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-02-01,12528,8634,    -951,   -1271,47494,    -675,3894,320.0
1075,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-01-25,13479,9905,   -1412,    1216,48169,    1587,3574,-2628.0
1076,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-01-18,14891,8689,   -2278,    -918,46582,   -1085,6202,-1360.0
1077,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-01-11,17169,9607,   -2494,     586,47667,   -1913,7562,-3080.0
1078,DJIA Consolidated - CHICAGO BOARD OF TRADE,2005-01-04,19663,9021,      43,    -520,49580,     284,10642,563.0
1079,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-12-28,19620,9541,    1914,     229,49296,    1070,10079,1685.0
1080,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-12-21,17706,9312,   -2321,   -3435,48226,  -23349,8394,1114.0
1081,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-12-14,20027,12747,    -294,   -1513,71575,   20167,7280,1219.0
1082,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-12-07,20321,14260,    -107,    -582,51408,    2558,6061,475.0
1083,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-11-30,20428,14842,    1652,    1542,48850,    1669,5586,110.0
1084,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-11-23,18776,13300,    3506,     366,47181,    3951,5476,3140.0
1085,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-11-16,15270,12934,    3913,    1495,43230,    2584,2336,2418.0
1086,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-11-09,11357,11439,    1228,    -998,40646,   -1318,-82,2226.0
1087,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-11-02,10129,12437,   -1153,   -1396,41964,   -1926,-2308,243.0
1088,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-10-26,11282,13833,    2532,    1920,43890,    2647,-2551,612.0
1089,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-10-19,8750,11913,    -145,    2409,41243,     551,-3163,-2554.0
1090,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-10-12,8895,9504,     142,    -590,40692,      90,-609,732.0
1091,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-10-05,8753,10094,     320,      -2,40602,   -1445,-1341,322.0
1092,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-09-28,8433,10096,   -1030,    -379,42047,   -1624,-1663,-651.0
1093,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-09-21,9463,10475,    -685,    -461,43671,  -16865,-1012,-224.0
1094,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-09-14,10148,10936,     513,     161,60536,   17700,-788,352.0
1095,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-09-07,9635,10775,    1986,     688,42836,    2684,-1140,1298.0
1096,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-08-31,7649,10087,    -100,    -600,40152,    -478,-2438,500.0
1097,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-08-24,7749,10687,    -781,   -2604,40630,   -2588,-2938,1823.0
1098,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-08-17,8530,13291,    1089,     248,43218,   -1321,-4761,841.0
1099,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-08-10,7441,13043,    -781,     619,44539,    1796,-5602,-1400.0
1100,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-08-03,8222,12424,     184,    -975,42743,    1682,-4202,1159.0
1101,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-07-27,8038,13399,    -491,    -258,41061,    -348,-5361,-233.0
1102,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-07-20,8529,13657,   -1671,      33,41409,   -1966,-5128,-1704.0
1103,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-07-13,10200,13624,     431,    -326,43375,     360,-3424,757.0
1104,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-07-06,9769,13950,     251,     418,43015,    1233,-4181,-167.0
1105,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-06-29,9518,13532,     222,    -648,41782,      12,-4014,870.0
1106,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-06-22,9296,14180,   -5508,     715,41770,  -18923,-4884,-6223.0
1107,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-06-15,14804,13465,    -261,   -2309,60693,   12121,1339,2048.0
1108,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-06-08,15065,15774,    2788,    1514,48572,    2758,-709,1274.0
1109,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-06-01,12277,14260,    -890,    -862,45814,   -1768,-1983,-28.0
1110,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-05-25,13167,15122,     748,     383,47582,    2736,-1955,365.0
1111,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-05-18,12419,14739,   -1257,     587,44846,     765,-2320,-1844.0
1112,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-05-11,13676,14152,     876,    1130,44081,     -59,-476,-254.0
1113,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-05-04,12800,13022,   -1091,     334,44140,    -297,-222,-1425.0
1114,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-04-27,13891,12688,    -348,     -64,44437,    -777,1203,-284.0
1115,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-04-20,14239,12752,     616,    -310,45214,    1132,1487,926.0
1116,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-04-12,13623,13062,    -589,   -1374,44082,   -1329,561,785.0
1117,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-04-06,14212,14436,    2461,     914,45411,    2276,-224,1547.0
1118,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-03-30,11751,13522,    1077,     309,43135,     344,-1771,768.0
1119,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-03-23,10674,13213,   -2476,   -3772,42791,  -24875,-2539,1296.0
1120,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-03-16,13150,16985,   -2243,    -324,67666,   17574,-3835,-1919.0
1121,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-03-09,15393,17309,    1031,   -1505,50092,     640,-1916,2536.0
1122,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-03-02,14362,18814,    1494,    1098,49452,    2297,-4452,396.0
1123,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-02-24,12868,17716,    -378,    1781,47155,    1690,-4848,-2159.0
1124,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-02-17,13246,15935,    -733,     119,45465,    2443,-2689,-852.0
1125,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-02-10,13979,15816,    1176,    1628,43022,    5567,-1837,-452.0
1126,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-02-03,12803,14188,    1342,    -273,37455,    1709,-1385,1615.0
1127,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-01-27,11461,14461,    -157,    -193,35746,    1153,-3000,36.0
1128,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-01-20,11618,14654,     604,    -663,34593,      80,-3036,1267.0
1129,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-01-13,11014,15317,    -208,     287,34513,    1379,-4303,-495.0
1130,DJIA Consolidated - CHICAGO BOARD OF TRADE,2004-01-06,11222,15030,    1691,    1426,33134,    1021,-3808,265.0
1131,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-12-30,9531,13604,   -1130,     921,32113,     -68,-4073,-2051.0
1132,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-12-22,10661,12683,   -2310,     219,32181,  -18620,-2022,-2529.0
1133,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-12-16,12971,12464,    3624,    -179,50801,   11406,507,3803.0
1134,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-12-09,9347,12643,     851,   -1967,39395,    1139,-3296,2818.0
1135,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-12-02,8496,14610,    -552,    -304,38256,      49,-6114,-248.0
1136,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-11-25,9048,14914,     424,    -424,38207,    1293,-5866,848.0
1137,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-11-18,8624,15338,     144,     405,36914,     299,-6714,-261.0
1138,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-11-11,8480,14933,    -433,     228,36615,    -887,-6453,-661.0
1139,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-11-04,8913,14705,     126,     349,37502,    1211,-5792,-223.0
1140,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-10-28,8787,14356,    -608,     572,36291,    3642,-5569,-1180.0
1141,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-10-21,9395,13784,     175,    -530,32649,    -552,-4389,705.0
1142,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-10-14,9220,14314,     728,    -409,33201,      -2,-5094,1137.0
1143,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-10-07,8492,14723,    1212,     361,33203,     802,-6231,851.0
1144,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-09-30,7280,14362,    -154,     414,32401,     923,-7082,-568.0
1145,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-09-23,7434,13948,   -2580,   -5366,31478,  -17035,-6514,2786.0
1146,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-09-16,10014,19314,   -1673,   -1057,48513,    1187,-9300,-616.0
1147,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-09-09,11687,20371,    -655,    -213,47326,      81,-8684,-442.0
1148,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-09-02,12342,20584,     796,    -578,47245,    1684,-8242,1374.0
1149,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-08-26,11546,21162,    1094,     740,45561,    1056,-9616,354.0
1150,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-08-19,10452,20422,    -317,     904,44505,     671,-9970,-1221.0
1151,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-08-12,10769,19518,    1411,     149,43834,    3786,-8749,1262.0
1152,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-08-05,9358,19369,    -536,    1208,40048,   -1621,-10011,-1744.0
1153,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-07-29,9894,18161,    1168,     201,41669,    3589,-8267,967.0
1154,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-07-22,8726,17960,    1003,     727,38080,    2825,-9234,276.0
1155,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-07-15,7723,17233,     442,    4148,35255,    1735,-9510,-3706.0
1156,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-07-08,7281,13085,    1220,    -586,33520,     746,-5804,1806.0
1157,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-07-01,6061,13671,     185,    1479,32774,    1305,-7610,-1294.0
1158,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-06-24,5876,12192,   -2602,    1988,31469,   -9676,-6316,-4590.0
1159,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-06-17,8478,10204,    -180,    -211,41145,    6182,-1726,31.0
1160,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-06-10,8658,10415,     372,    -664,34963,   -1354,-1757,1036.0
1161,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-06-03,8286,11079,    -317,     444,36317,    -219,-2793,-761.0
1162,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-05-27,8603,10635,    1221,     877,36536,    1709,-2032,344.0
1163,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-05-20,7382,9758,    -665,    -973,34827,    -184,-2376,308.0
1164,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-05-13,8047,10731,     104,     397,35011,    1578,-2684,-293.0
1165,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-05-06,7943,10334,     918,     988,33433,     544,-2391,-70.0
1166,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-04-29,7025,9346,     378,     701,32889,     659,-2321,-323.0
1167,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-04-22,6647,8645,    1414,    -386,32230,     784,-1998,1800.0
1168,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-04-15,5233,9031,     828,     754,31446,    2118,-3798,74.0
1169,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-04-08,4405,8277,     540,     333,29328,     616,-3872,207.0
1170,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-04-01,3865,7944,     263,   -2553,28712,     -79,-4079,2816.0
1171,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-03-25,3602,10497,   -2614,   -1992,28791,  -13510,-6895,-622.0
1172,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-03-18,6216,12489,    -387,     708,42301,    6731,-6273,-1095.0
1173,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-03-11,6603,11781,     428,    -154,35570,    1788,-5178,582.0
1174,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-03-04,6175,11935,     576,    2068,33782,    2981,-5760,-1492.0
1175,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-02-25,5599,9867,    -343,     464,30801,       5,-4268,-807.0
1176,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-02-18,5942,9403,     434,    -221,30796,    -532,-3461,655.0
1177,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-02-11,5508,9624,     308,    2901,31328,    3192,-4116,-2593.0
1178,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-02-04,5200,6723,    -414,    -332,28136,     907,-1523,-82.0
1179,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-01-28,5614,7055,    1237,     -30,27229,      89,-1441,1267.0
1180,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-01-21,4377,7085,     559,    1035,27140,     375,-2708,-476.0
1181,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-01-14,3818,6050,     338,    1064,26765,    1901,-2232,-726.0
1182,DJIA Consolidated - CHICAGO BOARD OF TRADE,2003-01-07,3480,4986,     630,    -995,24864,     761,-1506,1625.0
1183,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-12-31,2850,5981,    -407,     548,24103,     989,-3131,-955.0
1184,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-12-23,3257,5433,   -4532,   -1986,23114,  -15583,-2176,-2546.0
1185,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-12-17,7789,7419,     385,     -74,38697,    5131,370,459.0
1186,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-12-10,7404,7493,     911,     147,33566,     621,-89,764.0
1187,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-12-03,6493,7346,     266,    -559,32945,    -866,-853,825.0
1188,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-11-26,6227,7905,     712,   -1629,33811,     117,-1678,2341.0
1189,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-11-19,5515,9534,     -14,    -548,33694,     -95,-4019,534.0
1190,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-11-12,5529,10082,    -489,     864,33789,     -27,-4553,-1353.0
1191,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-11-05,6018,9218,     111,     336,33816,     176,-3200,-225.0
1192,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-10-29,5907,8882,    1077,     136,33640,    2004,-2975,941.0
1193,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-10-22,4830,8746,     -77,   -3156,31636,    -371,-3916,3079.0
1194,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-10-15,4907,11902,    -116,     907,32007,    -756,-6995,-1023.0
1195,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-10-08,5023,10995,    1445,    1045,32763,    3202,-5972,400.0
1196,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-10-01,3578,9950,     563,    -428,29561,    -516,-6372,991.0
1197,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-09-24,3015,10378,   -1363,   -1432,30077,  -15827,-7363,69.0
1198,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-09-17,4378,11810,     600,    2583,45904,   10386,-7432,-1983.0
1199,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-09-10,3778,9227,    -537,    -886,35518,    2957,-5449,349.0
1200,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-09-03,4315,10113,    -126,     590,32561,    -253,-5798,-716.0
1201,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-08-27,4441,9523,     176,    1394,32814,     783,-5082,-1218.0
1202,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-08-20,4265,8129,     923,    -918,32031,     445,-3864,1841.0
1203,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-08-13,3342,9047,     939,   -1280,31586,   -2629,-5705,2219.0
1204,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-08-06,2403,10327,      26,     553,34215,    2355,-7924,-527.0
1205,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-07-30,2377,9774,   -2476,     800,31860,   -5036,-7397,-3276.0
1206,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-07-23,4853,8974,    2016,    1463,36896,    4562,-4121,553.0
1207,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-07-16,2837,7511,     935,   -1238,32334,    2415,-4674,2173.0
1208,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-07-09,1902,8749,     419,     749,29919,    -291,-6847,-330.0
1209,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-07-02,1483,8000,    -363,    1576,30210,    3667,-6517,-1939.0
1210,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-06-25,1846,6424,   -4311,    -179,26543,  -12128,-4578,-4132.0
1211,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-06-18,6157,6603,    -734,   -1060,38671,    3186,-446,326.0
1212,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-06-11,6891,7663,    -143,   -1241,35485,      50,-772,1098.0
1213,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-06-04,7034,8904,     684,    1249,35435,    2253,-1870,-565.0
1214,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-05-28,6350,7655,   -1368,    1005,33182,     605,-1305,-2373.0
1215,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-05-21,7718,6650,    2061,     607,32577,    -368,1068,1454.0
1216,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-05-14,5657,6043,     921,      92,32945,    2380,-386,829.0
1217,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-05-07,4736,5951,    1344,    1681,30565,    3520,-1215,-337.0
1218,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-04-30,3392,4270,     436,    -453,27045,   -1662,-878,889.0
1219,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-04-23,2956,4723,    -684,      74,28707,    -381,-1767,-758.0
1220,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-04-16,3640,4649,    1046,     -12,29088,    1064,-1009,1058.0
1221,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-04-09,2594,4661,    -225,    -511,28024,     848,-2067,286.0
1222,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-04-02,2819,5172,     -61,     348,27176,     -18,-2353,-409.0
1223,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-03-26,2880,4824,    -332,    -247,27194,   -2270,-1944,-85.0
1224,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-03-19,3212,5071,     269,   -3078,29464,  -16061,-1859,3347.0
1225,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-03-12,2943,8149,      91,     283,45525,   -1657,-5206,-192.0
1226,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-03-05,2852,7866,     610,    -374,47182,    4642,-5014,984.0
1227,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-02-26,2242,8240,     898,    1020,42540,    6190,-5998,-122.0
1228,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-02-19,1344,7220,     -26,    1003,36350,    2920,-5876,-1029.0
1229,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-02-12,1370,6217,     247,      58,33430,    4354,-4847,189.0
1230,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-02-05,1123,6159,     -16,    1072,29076,    1745,-5036,-1088.0
1231,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-01-29,1139,5087,    -143,     211,27331,    2192,-3948,-354.0
1232,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-01-22,1282,4876,      70,     741,25139,    2806,-3594,-671.0
1233,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-01-15,1212,4135,     177,     -32,22333,     714,-2923,209.0
1234,DJIA Consolidated - CHICAGO BOARD OF TRADE,2002-01-08,1035,4167,    -336,    -171,21619,     801,-3132,-165.0
1235,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-12-28,1371,4338,     244,    -153,20818,    -324,-2967,397.0
1236,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-12-21,1127,4491,    -918,   -1510,21142,   -9865,-3364,592.0
1237,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-12-18,2045,6001,     272,    -735,31007,    2342,-3956,1007.0
1238,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-12-11,1773,6736,     163,    -716,28665,     391,-4963,879.0
1239,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-12-04,1610,7452,      77,    -426,28274,   -1869,-5842,503.0
1240,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-11-27,1533,7878,      87,    -120,30143,     -53,-6345,207.0
1241,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-11-20,1446,7998,    -438,     200,30196,    -386,-6552,-638.0
1242,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-11-13,1884,7798,     184,     784,30582,    -824,-5914,-600.0
1243,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-11-06,1700,7014,      14,   -1029,31406,    -684,-5314,1043.0
1244,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-10-30,1686,8043,    -133,    -514,32090,    -580,-6357,381.0
1245,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-10-23,1819,8557,    -315,   -1122,32670,     565,-6738,807.0
1246,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-10-16,2134,9679,    -570,    1073,32105,     949,-7545,-1643.0
1247,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-10-09,2704,8606,    -511,    -103,31156,     433,-5902,-408.0
1248,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-10-02,3215,8709,    -573,     805,30723,    2176,-5494,-1378.0
1249,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-09-25,3788,7904,    -228,   -1751,28547,  -12364,-4116,1523.0
1250,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-09-18,4016,9655,     872,    -626,40911,    4619,-5639,1498.0
1251,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-09-10,3144,10281,   -3134,     435,36292,   -1561,-7137,-3569.0
1252,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-09-04,6278,9846,    -436,     545,37853,    3498,-3568,-981.0
1253,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-08-28,6714,9301,       1,    -146,34355,    -275,-2587,147.0
1254,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-08-21,6713,9447,      45,    1070,34630,    1706,-2734,-1025.0
1255,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-08-14,6668,8377,     353,    2219,32924,    2981,-1709,-1866.0
1256,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-08-07,6315,6158,     -81,    -287,29943,     634,157,206.0
1257,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-07-31,6396,6445,     137,     845,29309,    1366,-49,-708.0
1258,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-07-24,6259,5600,    -283,    1765,27943,    1894,659,-2048.0
1259,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-07-17,6542,3835,     -90,    -754,26049,     624,2707,664.0
1260,DJIA Consolidated - CHICAGO BOARD OF TRADE,2001-07-10,6632,4589,    -222,     604,25425,    1000,2043,-826.0
